season,week,game_id,gameday,home_team,away_team,home_score,away_score,home_team_won,home_point_diff
2024,1,2024_01_NYJ_SF,2024-09-09,SF,NYJ,32.0,19.0,1,13.0
2024,2,2024_02_BUF_MIA,2024-09-12,MIA,BUF,10.0,31.0,0,-21.0
2024,2,2024_02_LV_BAL,2024-09-15,BAL,LV,23.0,26.0,0,-3.0
2024,2,2024_02_LAC_CAR,2024-09-15,CAR,LAC,3.0,26.0,0,-23.0
2024,2,2024_02_NO_DAL,2024-09-15,DAL,NO,19.0,44.0,0,-25.0
2024,2,2024_02_TB_DET,2024-09-15,DET,TB,16.0,20.0,0,-4.0
2024,2,2024_02_IND_GB,2024-09-15,GB,IND,16.0,10.0,1,6.0
2024,2,2024_02_CLE_JAX,2024-09-15,JAX,CLE,13.0,18.0,0,-5.0
2024,2,2024_02_SF_MIN,2024-09-15,MIN,SF,23.0,17.0,1,6.0
2024,2,2024_02_SEA_NE,2024-09-15,NE,SEA,20.0,23.0,0,-3.0
2024,2,2024_02_NYJ_TEN,2024-09-15,TEN,NYJ,17.0,24.0,0,-7.0
2024,2,2024_02_NYG_WAS,2024-09-15,WAS,NYG,21.0,18.0,1,3.0
2024,2,2024_02_LA_ARI,2024-09-15,ARI,LA,41.0,10.0,1,31.0
2024,2,2024_02_PIT_DEN,2024-09-15,DEN,PIT,6.0,13.0,0,-7.0
2024,2,2024_02_CIN_KC,2024-09-15,KC,CIN,26.0,25.0,1,1.0
2024,2,2024_02_CHI_HOU,2024-09-15,HOU,CHI,19.0,13.0,1,6.0
2024,2,2024_02_ATL_PHI,2024-09-16,PHI,ATL,21.0,22.0,0,-1.0
2024,3,2024_03_NE_NYJ,2024-09-19,NYJ,NE,24.0,3.0,1,21.0
2024,3,2024_03_NYG_CLE,2024-09-22,CLE,NYG,15.0,21.0,0,-6.0
2024,3,2024_03_CHI_IND,2024-09-22,IND,CHI,21.0,16.0,1,5.0
2024,3,2024_03_HOU_MIN,2024-09-22,MIN,HOU,34.0,7.0,1,27.0
2024,3,2024_03_PHI_NO,2024-09-22,NO,PHI,12.0,15.0,0,-3.0
2024,3,2024_03_LAC_PIT,2024-09-22,PIT,LAC,20.0,10.0,1,10.0
2024,3,2024_03_DEN_TB,2024-09-22,TB,DEN,7.0,26.0,0,-19.0
2024,3,2024_03_GB_TEN,2024-09-22,TEN,GB,14.0,30.0,0,-16.0
2024,3,2024_03_CAR_LV,2024-09-22,LV,CAR,22.0,36.0,0,-14.0
2024,3,2024_03_MIA_SEA,2024-09-22,SEA,MIA,24.0,3.0,1,21.0
2024,3,2024_03_DET_ARI,2024-09-22,ARI,DET,13.0,20.0,0,-7.0
2024,3,2024_03_BAL_DAL,2024-09-22,DAL,BAL,25.0,28.0,0,-3.0
2024,3,2024_03_SF_LA,2024-09-22,LA,SF,27.0,24.0,1,3.0
2024,3,2024_03_KC_ATL,2024-09-22,ATL,KC,17.0,22.0,0,-5.0
2024,3,2024_03_JAX_BUF,2024-09-23,BUF,JAX,47.0,10.0,1,37.0
2024,3,2024_03_WAS_CIN,2024-09-23,CIN,WAS,33.0,38.0,0,-5.0
2024,4,2024_04_DAL_NYG,2024-09-26,NYG,DAL,15.0,20.0,0,-5.0
2024,4,2024_04_NO_ATL,2024-09-29,ATL,NO,26.0,24.0,1,2.0
2024,4,2024_04_CIN_CAR,2024-09-29,CAR,CIN,24.0,34.0,0,-10.0
2024,4,2024_04_LA_CHI,2024-09-29,CHI,LA,24.0,18.0,1,6.0
2024,4,2024_04_MIN_GB,2024-09-29,GB,MIN,29.0,31.0,0,-2.0
2024,4,2024_04_JAX_HOU,2024-09-29,HOU,JAX,24.0,20.0,1,4.0
2024,4,2024_04_PIT_IND,2024-09-29,IND,PIT,27.0,24.0,1,3.0
2024,4,2024_04_DEN_NYJ,2024-09-29,NYJ,DEN,9.0,10.0,0,-1.0
2024,4,2024_04_PHI_TB,2024-09-29,TB,PHI,33.0,16.0,1,17.0
2024,4,2024_04_WAS_ARI,2024-09-29,ARI,WAS,14.0,42.0,0,-28.0
2024,4,2024_04_NE_SF,2024-09-29,SF,NE,30.0,13.0,1,17.0
2024,4,2024_04_KC_LAC,2024-09-29,LAC,KC,10.0,17.0,0,-7.0
2024,4,2024_04_CLE_LV,2024-09-29,LV,CLE,20.0,16.0,1,4.0
2024,4,2024_04_BUF_BAL,2024-09-29,BAL,BUF,35.0,10.0,1,25.0
2024,4,2024_04_TEN_MIA,2024-09-30,MIA,TEN,12.0,31.0,0,-19.0
2024,4,2024_04_SEA_DET,2024-09-30,DET,SEA,42.0,29.0,1,13.0
2024,5,2024_05_TB_ATL,2024-10-03,ATL,TB,36.0,30.0,1,6.0
2024,5,2024_05_NYJ_MIN,2024-10-06,MIN,NYJ,23.0,17.0,1,6.0
2024,5,2024_05_CAR_CHI,2024-10-06,CHI,CAR,36.0,10.0,1,26.0
2024,5,2024_05_BAL_CIN,2024-10-06,CIN,BAL,38.0,41.0,0,-3.0
2024,5,2024_05_BUF_HOU,2024-10-06,HOU,BUF,23.0,20.0,1,3.0
2024,5,2024_05_IND_JAX,2024-10-06,JAX,IND,37.0,34.0,1,3.0
2024,5,2024_05_MIA_NE,2024-10-06,NE,MIA,10.0,15.0,0,-5.0
2024,5,2024_05_CLE_WAS,2024-10-06,WAS,CLE,34.0,13.0,1,21.0
2024,5,2024_05_LV_DEN,2024-10-06,DEN,LV,34.0,18.0,1,16.0
2024,5,2024_05_ARI_SF,2024-10-06,SF,ARI,23.0,24.0,0,-1.0
2024,5,2024_05_GB_LA,2024-10-06,LA,GB,19.0,24.0,0,-5.0
2024,5,2024_05_NYG_SEA,2024-10-06,SEA,NYG,20.0,29.0,0,-9.0
2024,5,2024_05_DAL_PIT,2024-10-06,PIT,DAL,17.0,20.0,0,-3.0
2024,5,2024_05_NO_KC,2024-10-07,KC,NO,26.0,13.0,1,13.0
2024,6,2024_06_SF_SEA,2024-10-10,SEA,SF,24.0,36.0,0,-12.0
2024,6,2024_06_JAX_CHI,2024-10-13,CHI,JAX,35.0,16.0,1,19.0
2024,6,2024_06_WAS_BAL,2024-10-13,BAL,WAS,30.0,23.0,1,7.0
2024,6,2024_06_ARI_GB,2024-10-13,GB,ARI,34.0,13.0,1,21.0
2024,6,2024_06_HOU_NE,2024-10-13,NE,HOU,21.0,41.0,0,-20.0
2024,6,2024_06_TB_NO,2024-10-13,NO,TB,27.0,51.0,0,-24.0
2024,6,2024_06_CLE_PHI,2024-10-13,PHI,CLE,20.0,16.0,1,4.0
2024,6,2024_06_IND_TEN,2024-10-13,TEN,IND,17.0,20.0,0,-3.0
2024,6,2024_06_LAC_DEN,2024-10-13,DEN,LAC,16.0,23.0,0,-7.0
2024,6,2024_06_PIT_LV,2024-10-13,LV,PIT,13.0,32.0,0,-19.0
2024,6,2024_06_ATL_CAR,2024-10-13,CAR,ATL,20.0,38.0,0,-18.0
2024,6,2024_06_DET_DAL,2024-10-13,DAL,DET,9.0,47.0,0,-38.0
2024,6,2024_06_CIN_NYG,2024-10-13,NYG,CIN,7.0,17.0,0,-10.0
2024,6,2024_06_BUF_NYJ,2024-10-14,NYJ,BUF,20.0,23.0,0,-3.0
2024,7,2024_07_DEN_NO,2024-10-17,NO,DEN,10.0,33.0,0,-23.0
2024,7,2024_07_NE_JAX,2024-10-20,JAX,NE,32.0,16.0,1,16.0
2024,7,2024_07_SEA_ATL,2024-10-20,ATL,SEA,14.0,34.0,0,-20.0
2024,7,2024_07_TEN_BUF,2024-10-20,BUF,TEN,34.0,10.0,1,24.0
2024,7,2024_07_CIN_CLE,2024-10-20,CLE,CIN,14.0,21.0,0,-7.0
2024,7,2024_07_HOU_GB,2024-10-20,GB,HOU,24.0,22.0,1,2.0
2024,7,2024_07_MIA_IND,2024-10-20,IND,MIA,16.0,10.0,1,6.0
2024,7,2024_07_DET_MIN,2024-10-20,MIN,DET,29.0,31.0,0,-2.0
2024,7,2024_07_PHI_NYG,2024-10-20,NYG,PHI,3.0,28.0,0,-25.0
2024,7,2024_07_LV_LA,2024-10-20,LA,LV,20.0,15.0,1,5.0
2024,7,2024_07_CAR_WAS,2024-10-20,WAS,CAR,40.0,7.0,1,33.0
2024,7,2024_07_KC_SF,2024-10-20,SF,KC,18.0,28.0,0,-10.0
2024,7,2024_07_NYJ_PIT,2024-10-20,PIT,NYJ,37.0,15.0,1,22.0
2024,7,2024_07_BAL_TB,2024-10-21,TB,BAL,31.0,41.0,0,-10.0
2024,7,2024_07_LAC_ARI,2024-10-21,ARI,LAC,17.0,15.0,1,2.0
2024,8,2024_08_MIN_LA,2024-10-24,LA,MIN,30.0,20.0,1,10.0
2024,8,2024_08_PHI_CIN,2024-10-27,CIN,PHI,17.0,37.0,0,-20.0
2024,8,2024_08_BAL_CLE,2024-10-27,CLE,BAL,29.0,24.0,1,5.0
2024,8,2024_08_TEN_DET,2024-10-27,DET,TEN,52.0,14.0,1,38.0
2024,8,2024_08_IND_HOU,2024-10-27,HOU,IND,23.0,20.0,1,3.0
2024,8,2024_08_GB_JAX,2024-10-27,JAX,GB,27.0,30.0,0,-3.0
2024,8,2024_08_ARI_MIA,2024-10-27,MIA,ARI,27.0,28.0,0,-1.0
2024,8,2024_08_NYJ_NE,2024-10-27,NE,NYJ,25.0,22.0,1,3.0
2024,8,2024_08_ATL_TB,2024-10-27,TB,ATL,26.0,31.0,0,-5.0
2024,8,2024_08_NO_LAC,2024-10-27,LAC,NO,26.0,8.0,1,18.0
2024,8,2024_08_BUF_SEA,2024-10-27,SEA,BUF,10.0,31.0,0,-21.0
2024,8,2024_08_CAR_DEN,2024-10-27,DEN,CAR,28.0,14.0,1,14.0
2024,8,2024_08_KC_LV,2024-10-27,LV,KC,20.0,27.0,0,-7.0
2024,8,2024_08_CHI_WAS,2024-10-27,WAS,CHI,18.0,15.0,1,3.0
2024,8,2024_08_DAL_SF,2024-10-27,SF,DAL,30.0,24.0,1,6.0
2024,8,2024_08_NYG_PIT,2024-10-28,PIT,NYG,26.0,18.0,1,8.0
2024,9,2024_09_HOU_NYJ,2024-10-31,NYJ,HOU,21.0,13.0,1,8.0
2024,9,2024_09_DAL_ATL,2024-11-03,ATL,DAL,27.0,21.0,1,6.0
2024,9,2024_09_DEN_BAL,2024-11-03,BAL,DEN,41.0,10.0,1,31.0
2024,9,2024_09_MIA_BUF,2024-11-03,BUF,MIA,30.0,27.0,1,3.0
2024,9,2024_09_NO_CAR,2024-11-03,CAR,NO,23.0,22.0,1,1.0
2024,9,2024_09_LV_CIN,2024-11-03,CIN,LV,41.0,24.0,1,17.0
2024,9,2024_09_LAC_CLE,2024-11-03,CLE,LAC,10.0,27.0,0,-17.0
2024,9,2024_09_WAS_NYG,2024-11-03,NYG,WAS,22.0,27.0,0,-5.0
2024,9,2024_09_NE_TEN,2024-11-03,TEN,NE,20.0,17.0,1,3.0
2024,9,2024_09_CHI_ARI,2024-11-03,ARI,CHI,29.0,9.0,1,20.0
2024,9,2024_09_JAX_PHI,2024-11-03,PHI,JAX,28.0,23.0,1,5.0
2024,9,2024_09_DET_GB,2024-11-03,GB,DET,14.0,24.0,0,-10.0
2024,9,2024_09_LA_SEA,2024-11-03,SEA,LA,20.0,26.0,0,-6.0
2024,9,2024_09_IND_MIN,2024-11-03,MIN,IND,21.0,13.0,1,8.0
2024,9,2024_09_TB_KC,2024-11-04,KC,TB,30.0,24.0,1,6.0
2024,10,2024_10_CIN_BAL,2024-11-07,BAL,CIN,35.0,34.0,1,1.0
2024,10,2024_10_NYG_CAR,2024-11-10,CAR,NYG,20.0,17.0,1,3.0
2024,10,2024_10_NE_CHI,2024-11-10,CHI,NE,3.0,19.0,0,-16.0
2024,10,2024_10_BUF_IND,2024-11-10,IND,BUF,20.0,30.0,0,-10.0
2024,10,2024_10_MIN_JAX,2024-11-10,JAX,MIN,7.0,12.0,0,-5.0
2024,10,2024_10_DEN_KC,2024-11-10,KC,DEN,16.0,14.0,1,2.0
2024,10,2024_10_ATL_NO,2024-11-10,NO,ATL,20.0,17.0,1,3.0
2024,10,2024_10_SF_TB,2024-11-10,TB,SF,20.0,23.0,0,-3.0
2024,10,2024_10_PIT_WAS,2024-11-10,WAS,PIT,27.0,28.0,0,-1.0
2024,10,2024_10_TEN_LAC,2024-11-10,LAC,TEN,27.0,17.0,1,10.0
2024,10,2024_10_NYJ_ARI,2024-11-10,ARI,NYJ,31.0,6.0,1,25.0
2024,10,2024_10_PHI_DAL,2024-11-10,DAL,PHI,6.0,34.0,0,-28.0
2024,10,2024_10_DET_HOU,2024-11-10,HOU,DET,23.0,26.0,0,-3.0
2024,10,2024_10_MIA_LA,2024-11-11,LA,MIA,15.0,23.0,0,-8.0
2024,11,2024_11_WAS_PHI,2024-11-14,PHI,WAS,26.0,18.0,1,8.0
2024,11,2024_11_GB_CHI,2024-11-17,CHI,GB,19.0,20.0,0,-1.0
2024,11,2024_11_JAX_DET,2024-11-17,DET,JAX,52.0,6.0,1,46.0
2024,11,2024_11_LV_MIA,2024-11-17,MIA,LV,34.0,19.0,1,15.0
2024,11,2024_11_LA_NE,2024-11-17,NE,LA,22.0,28.0,0,-6.0
2024,11,2024_11_CLE_NO,2024-11-17,NO,CLE,35.0,14.0,1,21.0
2024,11,2024_11_IND_NYJ,2024-11-17,NYJ,IND,27.0,28.0,0,-1.0
2024,11,2024_11_BAL_PIT,2024-11-17,PIT,BAL,18.0,16.0,1,2.0
2024,11,2024_11_MIN_TEN,2024-11-17,TEN,MIN,13.0,23.0,0,-10.0
2024,11,2024_11_ATL_DEN,2024-11-17,DEN,ATL,38.0,6.0,1,32.0
2024,11,2024_11_SEA_SF,2024-11-17,SF,SEA,17.0,20.0,0,-3.0
2024,11,2024_11_KC_BUF,2024-11-17,BUF,KC,30.0,21.0,1,9.0
2024,11,2024_11_CIN_LAC,2024-11-17,LAC,CIN,34.0,27.0,1,7.0
2024,11,2024_11_HOU_DAL,2024-11-18,DAL,HOU,10.0,34.0,0,-24.0
2024,12,2024_12_PIT_CLE,2024-11-21,CLE,PIT,24.0,19.0,1,5.0
2024,12,2024_12_KC_CAR,2024-11-24,CAR,KC,27.0,30.0,0,-3.0
2024,12,2024_12_MIN_CHI,2024-11-24,CHI,MIN,27.0,30.0,0,-3.0
2024,12,2024_12_TEN_HOU,2024-11-24,HOU,TEN,27.0,32.0,0,-5.0
2024,12,2024_12_DET_IND,2024-11-24,IND,DET,6.0,24.0,0,-18.0
2024,12,2024_12_NE_MIA,2024-11-24,MIA,NE,34.0,15.0,1,19.0
2024,12,2024_12_TB_NYG,2024-11-24,NYG,TB,7.0,30.0,0,-23.0
2024,12,2024_12_DAL_WAS,2024-11-24,WAS,DAL,26.0,34.0,0,-8.0
2024,12,2024_12_DEN_LV,2024-11-24,LV,DEN,19.0,29.0,0,-10.0
2024,12,2024_12_SF_GB,2024-11-24,GB,SF,38.0,10.0,1,28.0
2024,12,2024_12_ARI_SEA,2024-11-24,SEA,ARI,16.0,6.0,1,10.0
2024,12,2024_12_PHI_LA,2024-11-24,LA,PHI,20.0,37.0,0,-17.0
2024,12,2024_12_BAL_LAC,2024-11-25,LAC,BAL,23.0,30.0,0,-7.0
2024,13,2024_13_CHI_DET,2024-11-28,DET,CHI,23.0,20.0,1,3.0
2024,13,2024_13_NYG_DAL,2024-11-28,DAL,NYG,27.0,20.0,1,7.0
2024,13,2024_13_MIA_GB,2024-11-28,GB,MIA,30.0,17.0,1,13.0
2024,13,2024_13_LV_KC,2024-11-29,KC,LV,19.0,17.0,1,2.0
2024,13,2024_13_LAC_ATL,2024-12-01,ATL,LAC,13.0,17.0,0,-4.0
2024,13,2024_13_PIT_CIN,2024-12-01,CIN,PIT,38.0,44.0,0,-6.0
2024,13,2024_13_HOU_JAX,2024-12-01,JAX,HOU,20.0,23.0,0,-3.0
2024,13,2024_13_ARI_MIN,2024-12-01,MIN,ARI,23.0,22.0,1,1.0
2024,13,2024_13_IND_NE,2024-12-01,NE,IND,24.0,25.0,0,-1.0
2024,13,2024_13_SEA_NYJ,2024-12-01,NYJ,SEA,21.0,26.0,0,-5.0
2024,13,2024_13_TEN_WAS,2024-12-01,WAS,TEN,42.0,19.0,1,23.0
2024,13,2024_13_TB_CAR,2024-12-01,CAR,TB,23.0,26.0,0,-3.0
2024,13,2024_13_LA_NO,2024-12-01,NO,LA,14.0,21.0,0,-7.0
2024,13,2024_13_PHI_BAL,2024-12-01,BAL,PHI,19.0,24.0,0,-5.0
2024,13,2024_13_SF_BUF,2024-12-01,BUF,SF,35.0,10.0,1,25.0
2024,13,2024_13_CLE_DEN,2024-12-02,DEN,CLE,41.0,32.0,1,9.0
2024,14,2024_14_GB_DET,2024-12-05,DET,GB,34.0,31.0,1,3.0
2024,14,2024_14_NYJ_MIA,2024-12-08,MIA,NYJ,32.0,26.0,1,6.0
2024,14,2024_14_ATL_MIN,2024-12-08,MIN,ATL,42.0,21.0,1,21.0
2024,14,2024_14_NO_NYG,2024-12-08,NYG,NO,11.0,14.0,0,-3.0
2024,14,2024_14_CAR_PHI,2024-12-08,PHI,CAR,22.0,16.0,1,6.0
2024,14,2024_14_CLE_PIT,2024-12-08,PIT,CLE,27.0,14.0,1,13.0
2024,14,2024_14_LV_TB,2024-12-08,TB,LV,28.0,13.0,1,15.0
2024,14,2024_14_JAX_TEN,2024-12-08,TEN,JAX,6.0,10.0,0,-4.0
2024,14,2024_14_SEA_ARI,2024-12-08,ARI,SEA,18.0,30.0,0,-12.0
2024,14,2024_14_BUF_LA,2024-12-08,LA,BUF,44.0,42.0,1,2.0
2024,14,2024_14_CHI_SF,2024-12-08,SF,CHI,38.0,13.0,1,25.0
2024,14,2024_14_LAC_KC,2024-12-08,KC,LAC,19.0,17.0,1,2.0
2024,14,2024_14_CIN_DAL,2024-12-09,DAL,CIN,20.0,27.0,0,-7.0
2024,15,2024_15_LA_SF,2024-12-12,SF,LA,6.0,12.0,0,-6.0
2024,15,2024_15_DAL_CAR,2024-12-15,CAR,DAL,14.0,30.0,0,-16.0
2024,15,2024_15_KC_CLE,2024-12-15,CLE,KC,7.0,21.0,0,-14.0
2024,15,2024_15_MIA_HOU,2024-12-15,HOU,MIA,20.0,12.0,1,8.0
2024,15,2024_15_NYJ_JAX,2024-12-15,JAX,NYJ,25.0,32.0,0,-7.0
2024,15,2024_15_WAS_NO,2024-12-15,NO,WAS,19.0,20.0,0,-1.0
2024,15,2024_15_BAL_NYG,2024-12-15,NYG,BAL,14.0,35.0,0,-21.0
2024,15,2024_15_CIN_TEN,2024-12-15,TEN,CIN,27.0,37.0,0,-10.0
2024,15,2024_15_NE_ARI,2024-12-15,ARI,NE,30.0,17.0,1,13.0
2024,15,2024_15_IND_DEN,2024-12-15,DEN,IND,31.0,13.0,1,18.0
2024,15,2024_15_BUF_DET,2024-12-15,DET,BUF,42.0,48.0,0,-6.0
2024,15,2024_15_TB_LAC,2024-12-15,LAC,TB,17.0,40.0,0,-23.0
2024,15,2024_15_PIT_PHI,2024-12-15,PHI,PIT,27.0,13.0,1,14.0
2024,15,2024_15_GB_SEA,2024-12-15,SEA,GB,13.0,30.0,0,-17.0
2024,15,2024_15_CHI_MIN,2024-12-16,MIN,CHI,30.0,12.0,1,18.0
2024,15,2024_15_ATL_LV,2024-12-16,LV,ATL,9.0,15.0,0,-6.0
2024,16,2024_16_DEN_LAC,2024-12-19,LAC,DEN,34.0,27.0,1,7.0
2024,16,2024_16_HOU_KC,2024-12-21,KC,HOU,27.0,19.0,1,8.0
2024,16,2024_16_PIT_BAL,2024-12-21,BAL,PIT,34.0,17.0,1,17.0
2024,16,2024_16_NYG_ATL,2024-12-22,ATL,NYG,34.0,7.0,1,27.0
2024,16,2024_16_ARI_CAR,2024-12-22,CAR,ARI,36.0,30.0,1,6.0
2024,16,2024_16_DET_CHI,2024-12-22,CHI,DET,17.0,34.0,0,-17.0
2024,16,2024_16_CLE_CIN,2024-12-22,CIN,CLE,24.0,6.0,1,18.0
2024,16,2024_16_TEN_IND,2024-12-22,IND,TEN,38.0,30.0,1,8.0
2024,16,2024_16_LA_NYJ,2024-12-22,NYJ,LA,9.0,19.0,0,-10.0
2024,16,2024_16_PHI_WAS,2024-12-22,WAS,PHI,36.0,33.0,1,3.0
2024,16,2024_16_MIN_SEA,2024-12-22,SEA,MIN,24.0,27.0,0,-3.0
2024,16,2024_16_NE_BUF,2024-12-22,BUF,NE,24.0,21.0,1,3.0
2024,16,2024_16_JAX_LV,2024-12-22,LV,JAX,19.0,14.0,1,5.0
2024,16,2024_16_SF_MIA,2024-12-22,MIA,SF,29.0,17.0,1,12.0
2024,16,2024_16_TB_DAL,2024-12-22,DAL,TB,26.0,24.0,1,2.0
2024,16,2024_16_NO_GB,2024-12-23,GB,NO,34.0,0.0,1,34.0
2024,17,2024_17_KC_PIT,2024-12-25,PIT,KC,10.0,29.0,0,-19.0
2024,17,2024_17_BAL_HOU,2024-12-25,HOU,BAL,2.0,31.0,0,-29.0
2024,17,2024_17_SEA_CHI,2024-12-26,CHI,SEA,3.0,6.0,0,-3.0
2024,17,2024_17_LAC_NE,2024-12-28,NE,LAC,7.0,40.0,0,-33.0
2024,17,2024_17_DEN_CIN,2024-12-28,CIN,DEN,30.0,24.0,1,6.0
2024,17,2024_17_ARI_LA,2024-12-28,LA,ARI,13.0,9.0,1,4.0
2024,17,2024_17_NYJ_BUF,2024-12-29,BUF,NYJ,40.0,14.0,1,26.0
2024,17,2024_17_TEN_JAX,2024-12-29,JAX,TEN,20.0,13.0,1,7.0
2024,17,2024_17_LV_NO,2024-12-29,NO,LV,10.0,25.0,0,-15.0
2024,17,2024_17_IND_NYG,2024-12-29,NYG,IND,45.0,33.0,1,12.0
2024,17,2024_17_DAL_PHI,2024-12-29,PHI,DAL,41.0,7.0,1,34.0
2024,17,2024_17_CAR_TB,2024-12-29,TB,CAR,48.0,14.0,1,34.0
2024,17,2024_17_MIA_CLE,2024-12-29,CLE,MIA,3.0,20.0,0,-17.0
2024,17,2024_17_GB_MIN,2024-12-29,MIN,GB,27.0,25.0,1,2.0
2024,17,2024_17_ATL_WAS,2024-12-29,WAS,ATL,30.0,24.0,1,6.0
2024,17,2024_17_DET_SF,2024-12-30,SF,DET,34.0,40.0,0,-6.0
2024,18,2024_18_CLE_BAL,2025-01-04,BAL,CLE,35.0,10.0,1,25.0
2024,18,2024_18_CIN_PIT,2025-01-04,PIT,CIN,17.0,19.0,0,-2.0
2024,18,2024_18_CAR_ATL,2025-01-05,ATL,CAR,38.0,44.0,0,-6.0
2024,18,2024_18_WAS_DAL,2025-01-05,DAL,WAS,19.0,23.0,0,-4.0
2024,18,2024_18_CHI_GB,2025-01-05,GB,CHI,22.0,24.0,0,-2.0
2024,18,2024_18_JAX_IND,2025-01-05,IND,JAX,26.0,23.0,1,3.0
2024,18,2024_18_BUF_NE,2025-01-05,NE,BUF,23.0,16.0,1,7.0
2024,18,2024_18_NYG_PHI,2025-01-05,PHI,NYG,20.0,13.0,1,7.0
2024,18,2024_18_NO_TB,2025-01-05,TB,NO,27.0,19.0,1,8.0
2024,18,2024_18_HOU_TEN,2025-01-05,TEN,HOU,14.0,23.0,0,-9.0
2024,18,2024_18_SF_ARI,2025-01-05,ARI,SF,47.0,24.0,1,23.0
2024,18,2024_18_KC_DEN,2025-01-05,DEN,KC,38.0,0.0,1,38.0
2024,18,2024_18_SEA_LA,2025-01-05,LA,SEA,25.0,30.0,0,-5.0
2024,18,2024_18_LAC_LV,2025-01-05,LV,LAC,20.0,34.0,0,-14.0
2024,18,2024_18_MIA_NYJ,2025-01-05,NYJ,MIA,32.0,20.0,1,12.0
2024,18,2024_18_MIN_DET,2025-01-05,DET,MIN,31.0,9.0,1,22.0
2024,19,2024_19_LAC_HOU,2025-01-11,HOU,LAC,32.0,12.0,1,20.0
2024,19,2024_19_PIT_BAL,2025-01-11,BAL,PIT,28.0,14.0,1,14.0
2024,19,2024_19_DEN_BUF,2025-01-12,BUF,DEN,31.0,7.0,1,24.0
2024,19,2024_19_GB_PHI,2025-01-12,PHI,GB,22.0,10.0,1,12.0
2024,19,2024_19_WAS_TB,2025-01-12,TB,WAS,20.0,23.0,0,-3.0
2024,19,2024_19_MIN_LA,2025-01-13,LA,MIN,27.0,9.0,1,18.0
2024,20,2024_20_HOU_KC,2025-01-18,KC,HOU,23.0,14.0,1,9.0
2024,20,2024_20_WAS_DET,2025-01-18,DET,WAS,31.0,45.0,0,-14.0
2024,20,2024_20_LA_PHI,2025-01-19,PHI,LA,28.0,22.0,1,6.0
2024,20,2024_20_BAL_BUF,2025-01-19,BUF,BAL,27.0,25.0,1,2.0
2024,21,2024_21_WAS_PHI,2025-01-26,PHI,WAS,55.0,23.0,1,32.0
2024,21,2024_21_BUF_KC,2025-01-26,KC,BUF,32.0,29.0,1,3.0
2024,22,2024_22_KC_PHI,2025-02-09,PHI,KC,40.0,22.0,1,18.0
2025,1,2025_01_DAL_PHI,2025-09-04,PHI,DAL,24.0,20.0,1,4.0
2025,1,2025_01_KC_LAC,2025-09-05,LAC,KC,27.0,21.0,1,6.0
2025,1,2025_01_TB_ATL,2025-09-07,ATL,TB,20.0,23.0,0,-3.0
2025,1,2025_01_CIN_CLE,2025-09-07,CLE,CIN,16.0,17.0,0,-1.0
2025,1,2025_01_MIA_IND,2025-09-07,IND,MIA,33.0,8.0,1,25.0
2025,1,2025_01_CAR_JAX,2025-09-07,JAX,CAR,26.0,10.0,1,16.0
2025,1,2025_01_LV_NE,2025-09-07,NE,LV,13.0,20.0,0,-7.0
2025,1,2025_01_ARI_NO,2025-09-07,NO,ARI,13.0,20.0,0,-7.0
2025,1,2025_01_PIT_NYJ,2025-09-07,NYJ,PIT,32.0,34.0,0,-2.0
2025,1,2025_01_NYG_WAS,2025-09-07,WAS,NYG,21.0,6.0,1,15.0
2025,1,2025_01_TEN_DEN,2025-09-07,DEN,TEN,20.0,12.0,1,8.0
2025,1,2025_01_SF_SEA,2025-09-07,SEA,SF,13.0,17.0,0,-4.0
2025,1,2025_01_DET_GB,2025-09-07,GB,DET,27.0,13.0,1,14.0
2025,1,2025_01_HOU_LA,2025-09-07,LA,HOU,14.0,9.0,1,5.0
2025,1,2025_01_BAL_BUF,2025-09-07,BUF,BAL,41.0,40.0,1,1.0
2025,1,2025_01_MIN_CHI,2025-09-08,CHI,MIN,24.0,27.0,0,-3.0
2025,2,2025_02_WAS_GB,2025-09-11,GB,WAS,27.0,18.0,1,9.0
2025,2,2025_02_CLE_BAL,2025-09-14,BAL,CLE,41.0,17.0,1,24.0
2025,2,2025_02_JAX_CIN,2025-09-14,CIN,JAX,31.0,27.0,1,4.0
2025,2,2025_02_NYG_DAL,2025-09-14,DAL,NYG,40.0,37.0,1,3.0
2025,2,2025_02_CHI_DET,2025-09-14,DET,CHI,52.0,21.0,1,31.0
2025,2,2025_02_NE_MIA,2025-09-14,MIA,NE,27.0,33.0,0,-6.0
2025,2,2025_02_SF_NO,2025-09-14,NO,SF,21.0,26.0,0,-5.0
2025,2,2025_02_BUF_NYJ,2025-09-14,NYJ,BUF,10.0,30.0,0,-20.0
2025,2,2025_02_SEA_PIT,2025-09-14,PIT,SEA,17.0,31.0,0,-14.0
2025,2,2025_02_LA_TEN,2025-09-14,TEN,LA,19.0,33.0,0,-14.0
2025,2,2025_02_CAR_ARI,2025-09-14,ARI,CAR,27.0,22.0,1,5.0
2025,2,2025_02_DEN_IND,2025-09-14,IND,DEN,29.0,28.0,1,1.0
2025,2,2025_02_PHI_KC,2025-09-14,KC,PHI,17.0,20.0,0,-3.0
2025,2,2025_02_ATL_MIN,2025-09-14,MIN,ATL,6.0,22.0,0,-16.0
2025,2,2025_02_TB_HOU,2025-09-15,HOU,TB,19.0,20.0,0,-1.0
