season,week,game_id,gameday,home_team,away_team,home_score,away_score,home_team_won,home_point_diff
2020,4,2020_04_NE_KC,2020-10-05,KC,NE,26.0,10.0,1,16.0
2020,4,2020_04_ATL_GB,2020-10-05,GB,ATL,30.0,16.0,1,14.0
2020,5,2020_05_TB_CHI,2020-10-08,CHI,TB,20.0,19.0,1,1.0
2020,5,2020_05_CAR_ATL,2020-10-11,ATL,CAR,16.0,23.0,0,-7.0
2020,5,2020_05_CIN_BAL,2020-10-11,BAL,CIN,27.0,3.0,1,24.0
2020,5,2020_05_JAX_HOU,2020-10-11,HOU,JAX,30.0,14.0,1,16.0
2020,5,2020_05_LV_KC,2020-10-11,KC,LV,32.0,40.0,0,-8.0
2020,5,2020_05_ARI_NYJ,2020-10-11,NYJ,ARI,10.0,30.0,0,-20.0
2020,5,2020_05_PHI_PIT,2020-10-11,PIT,PHI,38.0,29.0,1,9.0
2020,5,2020_05_LA_WAS,2020-10-11,WAS,LA,10.0,30.0,0,-20.0
2020,5,2020_05_MIA_SF,2020-10-11,SF,MIA,17.0,43.0,0,-26.0
2020,5,2020_05_IND_CLE,2020-10-11,CLE,IND,32.0,23.0,1,9.0
2020,5,2020_05_NYG_DAL,2020-10-11,DAL,NYG,37.0,34.0,1,3.0
2020,5,2020_05_MIN_SEA,2020-10-11,SEA,MIN,27.0,26.0,1,1.0
2020,5,2020_05_LAC_NO,2020-10-12,NO,LAC,30.0,27.0,1,3.0
2020,5,2020_05_BUF_TEN,2020-10-13,TEN,BUF,42.0,16.0,1,26.0
2020,6,2020_06_CHI_CAR,2020-10-18,CAR,CHI,16.0,23.0,0,-7.0
2020,6,2020_06_CIN_IND,2020-10-18,IND,CIN,31.0,27.0,1,4.0
2020,6,2020_06_DET_JAX,2020-10-18,JAX,DET,16.0,34.0,0,-18.0
2020,6,2020_06_ATL_MIN,2020-10-18,MIN,ATL,23.0,40.0,0,-17.0
2020,6,2020_06_DEN_NE,2020-10-18,NE,DEN,12.0,18.0,0,-6.0
2020,6,2020_06_WAS_NYG,2020-10-18,NYG,WAS,20.0,19.0,1,1.0
2020,6,2020_06_BAL_PHI,2020-10-18,PHI,BAL,28.0,30.0,0,-2.0
2020,6,2020_06_CLE_PIT,2020-10-18,PIT,CLE,38.0,7.0,1,31.0
2020,6,2020_06_HOU_TEN,2020-10-18,TEN,HOU,42.0,36.0,1,6.0
2020,6,2020_06_NYJ_MIA,2020-10-18,MIA,NYJ,24.0,0.0,1,24.0
2020,6,2020_06_GB_TB,2020-10-18,TB,GB,38.0,10.0,1,28.0
2020,6,2020_06_LA_SF,2020-10-18,SF,LA,24.0,16.0,1,8.0
2020,6,2020_06_KC_BUF,2020-10-19,BUF,KC,17.0,26.0,0,-9.0
2020,6,2020_06_ARI_DAL,2020-10-19,DAL,ARI,10.0,38.0,0,-28.0
2020,7,2020_07_NYG_PHI,2020-10-22,PHI,NYG,22.0,21.0,1,1.0
2020,7,2020_07_DET_ATL,2020-10-25,ATL,DET,22.0,23.0,0,-1.0
2020,7,2020_07_CLE_CIN,2020-10-25,CIN,CLE,34.0,37.0,0,-3.0
2020,7,2020_07_GB_HOU,2020-10-25,HOU,GB,20.0,35.0,0,-15.0
2020,7,2020_07_CAR_NO,2020-10-25,NO,CAR,27.0,24.0,1,3.0
2020,7,2020_07_BUF_NYJ,2020-10-25,NYJ,BUF,10.0,18.0,0,-8.0
2020,7,2020_07_PIT_TEN,2020-10-25,TEN,PIT,24.0,27.0,0,-3.0
2020,7,2020_07_DAL_WAS,2020-10-25,WAS,DAL,25.0,3.0,1,22.0
2020,7,2020_07_TB_LV,2020-10-25,LV,TB,20.0,45.0,0,-25.0
2020,7,2020_07_KC_DEN,2020-10-25,DEN,KC,16.0,43.0,0,-27.0
2020,7,2020_07_JAX_LAC,2020-10-25,LAC,JAX,39.0,29.0,1,10.0
2020,7,2020_07_SF_NE,2020-10-25,NE,SF,6.0,33.0,0,-27.0
2020,7,2020_07_SEA_ARI,2020-10-25,ARI,SEA,37.0,34.0,1,3.0
2020,7,2020_07_CHI_LA,2020-10-26,LA,CHI,24.0,10.0,1,14.0
2020,8,2020_08_ATL_CAR,2020-10-29,CAR,ATL,17.0,25.0,0,-8.0
2020,8,2020_08_PIT_BAL,2020-11-01,BAL,PIT,24.0,28.0,0,-4.0
2020,8,2020_08_NE_BUF,2020-11-01,BUF,NE,24.0,21.0,1,3.0
2020,8,2020_08_TEN_CIN,2020-11-01,CIN,TEN,31.0,20.0,1,11.0
2020,8,2020_08_LV_CLE,2020-11-01,CLE,LV,6.0,16.0,0,-10.0
2020,8,2020_08_IND_DET,2020-11-01,DET,IND,21.0,41.0,0,-20.0
2020,8,2020_08_MIN_GB,2020-11-01,GB,MIN,22.0,28.0,0,-6.0
2020,8,2020_08_NYJ_KC,2020-11-01,KC,NYJ,35.0,9.0,1,26.0
2020,8,2020_08_LA_MIA,2020-11-01,MIA,LA,28.0,17.0,1,11.0
2020,8,2020_08_LAC_DEN,2020-11-01,DEN,LAC,31.0,30.0,1,1.0
2020,8,2020_08_NO_CHI,2020-11-01,CHI,NO,23.0,26.0,0,-3.0
2020,8,2020_08_SF_SEA,2020-11-01,SEA,SF,37.0,27.0,1,10.0
2020,8,2020_08_DAL_PHI,2020-11-01,PHI,DAL,23.0,9.0,1,14.0
2020,8,2020_08_TB_NYG,2020-11-02,NYG,TB,23.0,25.0,0,-2.0
2020,9,2020_09_GB_SF,2020-11-05,SF,GB,17.0,34.0,0,-17.0
2020,9,2020_09_DEN_ATL,2020-11-08,ATL,DEN,34.0,27.0,1,7.0
2020,9,2020_09_SEA_BUF,2020-11-08,BUF,SEA,44.0,34.0,1,10.0
2020,9,2020_09_BAL_IND,2020-11-08,IND,BAL,10.0,24.0,0,-14.0
2020,9,2020_09_HOU_JAX,2020-11-08,JAX,HOU,25.0,27.0,0,-2.0
2020,9,2020_09_CAR_KC,2020-11-08,KC,CAR,33.0,31.0,1,2.0
2020,9,2020_09_DET_MIN,2020-11-08,MIN,DET,34.0,20.0,1,14.0
2020,9,2020_09_CHI_TEN,2020-11-08,TEN,CHI,24.0,17.0,1,7.0
2020,9,2020_09_NYG_WAS,2020-11-08,WAS,NYG,20.0,23.0,0,-3.0
2020,9,2020_09_LV_LAC,2020-11-08,LAC,LV,26.0,31.0,0,-5.0
2020,9,2020_09_MIA_ARI,2020-11-08,ARI,MIA,31.0,34.0,0,-3.0
2020,9,2020_09_PIT_DAL,2020-11-08,DAL,PIT,19.0,24.0,0,-5.0
2020,9,2020_09_NO_TB,2020-11-08,TB,NO,3.0,38.0,0,-35.0
2020,9,2020_09_NE_NYJ,2020-11-09,NYJ,NE,27.0,30.0,0,-3.0
2020,10,2020_10_IND_TEN,2020-11-12,TEN,IND,17.0,34.0,0,-17.0
2020,10,2020_10_TB_CAR,2020-11-15,CAR,TB,23.0,46.0,0,-23.0
2020,10,2020_10_HOU_CLE,2020-11-15,CLE,HOU,10.0,7.0,1,3.0
2020,10,2020_10_WAS_DET,2020-11-15,DET,WAS,30.0,27.0,1,3.0
2020,10,2020_10_JAX_GB,2020-11-15,GB,JAX,24.0,20.0,1,4.0
2020,10,2020_10_PHI_NYG,2020-11-15,NYG,PHI,27.0,17.0,1,10.0
2020,10,2020_10_BUF_ARI,2020-11-15,ARI,BUF,32.0,30.0,1,2.0
2020,10,2020_10_DEN_LV,2020-11-15,LV,DEN,37.0,12.0,1,25.0
2020,10,2020_10_LAC_MIA,2020-11-15,MIA,LAC,29.0,21.0,1,8.0
2020,10,2020_10_SEA_LA,2020-11-15,LA,SEA,23.0,16.0,1,7.0
2020,10,2020_10_SF_NO,2020-11-15,NO,SF,27.0,13.0,1,14.0
2020,10,2020_10_CIN_PIT,2020-11-15,PIT,CIN,36.0,10.0,1,26.0
2020,10,2020_10_BAL_NE,2020-11-15,NE,BAL,23.0,17.0,1,6.0
2020,10,2020_10_MIN_CHI,2020-11-16,CHI,MIN,13.0,19.0,0,-6.0
2020,11,2020_11_ARI_SEA,2020-11-19,SEA,ARI,28.0,21.0,1,7.0
2020,11,2020_11_TEN_BAL,2020-11-22,BAL,TEN,24.0,30.0,0,-6.0
2020,11,2020_11_DET_CAR,2020-11-22,CAR,DET,20.0,0.0,1,20.0
2020,11,2020_11_PHI_CLE,2020-11-22,CLE,PHI,22.0,17.0,1,5.0
2020,11,2020_11_NE_HOU,2020-11-22,HOU,NE,27.0,20.0,1,7.0
2020,11,2020_11_PIT_JAX,2020-11-22,JAX,PIT,3.0,27.0,0,-24.0
2020,11,2020_11_ATL_NO,2020-11-22,NO,ATL,24.0,9.0,1,15.0
2020,11,2020_11_CIN_WAS,2020-11-22,WAS,CIN,20.0,9.0,1,11.0
2020,11,2020_11_MIA_DEN,2020-11-22,DEN,MIA,20.0,13.0,1,7.0
2020,11,2020_11_NYJ_LAC,2020-11-22,LAC,NYJ,34.0,28.0,1,6.0
2020,11,2020_11_GB_IND,2020-11-22,IND,GB,34.0,31.0,1,3.0
2020,11,2020_11_DAL_MIN,2020-11-22,MIN,DAL,28.0,31.0,0,-3.0
2020,11,2020_11_KC_LV,2020-11-22,LV,KC,31.0,35.0,0,-4.0
2020,11,2020_11_LA_TB,2020-11-23,TB,LA,24.0,27.0,0,-3.0
2020,12,2020_12_HOU_DET,2020-11-26,DET,HOU,25.0,41.0,0,-16.0
2020,12,2020_12_WAS_DAL,2020-11-26,DAL,WAS,16.0,41.0,0,-25.0
2020,12,2020_12_LV_ATL,2020-11-29,ATL,LV,43.0,6.0,1,37.0
2020,12,2020_12_LAC_BUF,2020-11-29,BUF,LAC,27.0,17.0,1,10.0
2020,12,2020_12_NYG_CIN,2020-11-29,CIN,NYG,17.0,19.0,0,-2.0
2020,12,2020_12_TEN_IND,2020-11-29,IND,TEN,26.0,45.0,0,-19.0
2020,12,2020_12_CLE_JAX,2020-11-29,JAX,CLE,25.0,27.0,0,-2.0
2020,12,2020_12_CAR_MIN,2020-11-29,MIN,CAR,28.0,27.0,1,1.0
2020,12,2020_12_ARI_NE,2020-11-29,NE,ARI,20.0,17.0,1,3.0
2020,12,2020_12_MIA_NYJ,2020-11-29,NYJ,MIA,3.0,20.0,0,-17.0
2020,12,2020_12_NO_DEN,2020-11-29,DEN,NO,3.0,31.0,0,-28.0
2020,12,2020_12_SF_LA,2020-11-29,LA,SF,20.0,23.0,0,-3.0
2020,12,2020_12_KC_TB,2020-11-29,TB,KC,24.0,27.0,0,-3.0
2020,12,2020_12_CHI_GB,2020-11-29,GB,CHI,41.0,25.0,1,16.0
2020,12,2020_12_SEA_PHI,2020-11-30,PHI,SEA,17.0,23.0,0,-6.0
2020,12,2020_12_BAL_PIT,2020-12-02,PIT,BAL,19.0,14.0,1,5.0
2020,13,2020_13_NO_ATL,2020-12-06,ATL,NO,16.0,21.0,0,-5.0
2020,13,2020_13_DET_CHI,2020-12-06,CHI,DET,30.0,34.0,0,-4.0
2020,13,2020_13_IND_HOU,2020-12-06,HOU,IND,20.0,26.0,0,-6.0
2020,13,2020_13_CIN_MIA,2020-12-06,MIA,CIN,19.0,7.0,1,12.0
2020,13,2020_13_JAX_MIN,2020-12-06,MIN,JAX,27.0,24.0,1,3.0
2020,13,2020_13_LV_NYJ,2020-12-06,NYJ,LV,28.0,31.0,0,-3.0
2020,13,2020_13_CLE_TEN,2020-12-06,TEN,CLE,35.0,41.0,0,-6.0
2020,13,2020_13_LA_ARI,2020-12-06,ARI,LA,28.0,38.0,0,-10.0
2020,13,2020_13_NYG_SEA,2020-12-06,SEA,NYG,12.0,17.0,0,-5.0
2020,13,2020_13_PHI_GB,2020-12-06,GB,PHI,30.0,16.0,1,14.0
2020,13,2020_13_NE_LAC,2020-12-06,LAC,NE,0.0,45.0,0,-45.0
2020,13,2020_13_DEN_KC,2020-12-06,KC,DEN,22.0,16.0,1,6.0
2020,13,2020_13_WAS_PIT,2020-12-07,PIT,WAS,17.0,23.0,0,-6.0
2020,13,2020_13_BUF_SF,2020-12-07,SF,BUF,24.0,34.0,0,-10.0
2020,13,2020_13_DAL_BAL,2020-12-08,BAL,DAL,34.0,17.0,1,17.0
2020,14,2020_14_NE_LA,2020-12-10,LA,NE,24.0,3.0,1,21.0
2020,14,2020_14_DEN_CAR,2020-12-13,CAR,DEN,27.0,32.0,0,-5.0
2020,14,2020_14_HOU_CHI,2020-12-13,CHI,HOU,36.0,7.0,1,29.0
2020,14,2020_14_DAL_CIN,2020-12-13,CIN,DAL,7.0,30.0,0,-23.0
2020,14,2020_14_TEN_JAX,2020-12-13,JAX,TEN,10.0,31.0,0,-21.0
2020,14,2020_14_KC_MIA,2020-12-13,MIA,KC,27.0,33.0,0,-6.0
2020,14,2020_14_ARI_NYG,2020-12-13,NYG,ARI,7.0,26.0,0,-19.0
2020,14,2020_14_MIN_TB,2020-12-13,TB,MIN,26.0,14.0,1,12.0
2020,14,2020_14_IND_LV,2020-12-13,LV,IND,27.0,44.0,0,-17.0
2020,14,2020_14_NYJ_SEA,2020-12-13,SEA,NYJ,40.0,3.0,1,37.0
2020,14,2020_14_GB_DET,2020-12-13,DET,GB,24.0,31.0,0,-7.0
2020,14,2020_14_ATL_LAC,2020-12-13,LAC,ATL,20.0,17.0,1,3.0
2020,14,2020_14_NO_PHI,2020-12-13,PHI,NO,24.0,21.0,1,3.0
2020,14,2020_14_WAS_SF,2020-12-13,SF,WAS,15.0,23.0,0,-8.0
2020,14,2020_14_PIT_BUF,2020-12-13,BUF,PIT,26.0,15.0,1,11.0
2020,14,2020_14_BAL_CLE,2020-12-14,CLE,BAL,42.0,47.0,0,-5.0
2020,15,2020_15_LAC_LV,2020-12-17,LV,LAC,27.0,30.0,0,-3.0
2020,15,2020_15_BUF_DEN,2020-12-19,DEN,BUF,19.0,48.0,0,-29.0
2020,15,2020_15_CAR_GB,2020-12-19,GB,CAR,24.0,16.0,1,8.0
2020,15,2020_15_TB_ATL,2020-12-20,ATL,TB,27.0,31.0,0,-4.0
2020,15,2020_15_JAX_BAL,2020-12-20,BAL,JAX,40.0,14.0,1,26.0
2020,15,2020_15_SF_DAL,2020-12-20,DAL,SF,41.0,33.0,1,8.0
2020,15,2020_15_HOU_IND,2020-12-20,IND,HOU,27.0,20.0,1,7.0
2020,15,2020_15_NE_MIA,2020-12-20,MIA,NE,22.0,12.0,1,10.0
2020,15,2020_15_CHI_MIN,2020-12-20,MIN,CHI,27.0,33.0,0,-6.0
2020,15,2020_15_DET_TEN,2020-12-20,TEN,DET,46.0,25.0,1,21.0
2020,15,2020_15_SEA_WAS,2020-12-20,WAS,SEA,15.0,20.0,0,-5.0
2020,15,2020_15_PHI_ARI,2020-12-20,ARI,PHI,33.0,26.0,1,7.0
2020,15,2020_15_NYJ_LA,2020-12-20,LA,NYJ,20.0,23.0,0,-3.0
2020,15,2020_15_KC_NO,2020-12-20,NO,KC,29.0,32.0,0,-3.0
2020,15,2020_15_CLE_NYG,2020-12-20,NYG,CLE,6.0,20.0,0,-14.0
2020,15,2020_15_PIT_CIN,2020-12-21,CIN,PIT,27.0,17.0,1,10.0
2020,16,2020_16_MIN_NO,2020-12-25,NO,MIN,52.0,33.0,1,19.0
2020,16,2020_16_TB_DET,2020-12-26,DET,TB,7.0,47.0,0,-40.0
2020,16,2020_16_SF_ARI,2020-12-26,ARI,SF,12.0,20.0,0,-8.0
2020,16,2020_16_MIA_LV,2020-12-26,LV,MIA,25.0,26.0,0,-1.0
2020,16,2020_16_NYG_BAL,2020-12-27,BAL,NYG,27.0,13.0,1,14.0
2020,16,2020_16_CIN_HOU,2020-12-27,HOU,CIN,31.0,37.0,0,-6.0
2020,16,2020_16_CHI_JAX,2020-12-27,JAX,CHI,17.0,41.0,0,-24.0
2020,16,2020_16_ATL_KC,2020-12-27,KC,ATL,17.0,14.0,1,3.0
2020,16,2020_16_CLE_NYJ,2020-12-27,NYJ,CLE,23.0,16.0,1,7.0
2020,16,2020_16_IND_PIT,2020-12-27,PIT,IND,28.0,24.0,1,4.0
2020,16,2020_16_DEN_LAC,2020-12-27,LAC,DEN,19.0,16.0,1,3.0
2020,16,2020_16_CAR_WAS,2020-12-27,WAS,CAR,13.0,20.0,0,-7.0
2020,16,2020_16_PHI_DAL,2020-12-27,DAL,PHI,37.0,17.0,1,20.0
2020,16,2020_16_LA_SEA,2020-12-27,SEA,LA,20.0,9.0,1,11.0
2020,16,2020_16_TEN_GB,2020-12-27,GB,TEN,40.0,14.0,1,26.0
2020,16,2020_16_BUF_NE,2020-12-28,NE,BUF,9.0,38.0,0,-29.0
2020,17,2020_17_MIA_BUF,2021-01-03,BUF,MIA,56.0,26.0,1,30.0
2020,17,2020_17_BAL_CIN,2021-01-03,CIN,BAL,3.0,38.0,0,-35.0
2020,17,2020_17_PIT_CLE,2021-01-03,CLE,PIT,24.0,22.0,1,2.0
2020,17,2020_17_MIN_DET,2021-01-03,DET,MIN,35.0,37.0,0,-2.0
2020,17,2020_17_NYJ_NE,2021-01-03,NE,NYJ,28.0,14.0,1,14.0
2020,17,2020_17_DAL_NYG,2021-01-03,NYG,DAL,23.0,19.0,1,4.0
2020,17,2020_17_ATL_TB,2021-01-03,TB,ATL,44.0,27.0,1,17.0
2020,17,2020_17_NO_CAR,2021-01-03,CAR,NO,7.0,33.0,0,-26.0
2020,17,2020_17_GB_CHI,2021-01-03,CHI,GB,16.0,35.0,0,-19.0
2020,17,2020_17_LV_DEN,2021-01-03,DEN,LV,31.0,32.0,0,-1.0
2020,17,2020_17_TEN_HOU,2021-01-03,HOU,TEN,38.0,41.0,0,-3.0
2020,17,2020_17_JAX_IND,2021-01-03,IND,JAX,28.0,14.0,1,14.0
2020,17,2020_17_LAC_KC,2021-01-03,KC,LAC,21.0,38.0,0,-17.0
2020,17,2020_17_ARI_LA,2021-01-03,LA,ARI,18.0,7.0,1,11.0
2020,17,2020_17_SEA_SF,2021-01-03,SF,SEA,23.0,26.0,0,-3.0
2020,17,2020_17_WAS_PHI,2021-01-03,PHI,WAS,14.0,20.0,0,-6.0
2020,18,2020_18_IND_BUF,2021-01-09,BUF,IND,27.0,24.0,1,3.0
2020,18,2020_18_LA_SEA,2021-01-09,SEA,LA,20.0,30.0,0,-10.0
2020,18,2020_18_TB_WAS,2021-01-09,WAS,TB,23.0,31.0,0,-8.0
2020,18,2020_18_BAL_TEN,2021-01-10,TEN,BAL,13.0,20.0,0,-7.0
2020,18,2020_18_CHI_NO,2021-01-10,NO,CHI,21.0,9.0,1,12.0
2020,18,2020_18_CLE_PIT,2021-01-10,PIT,CLE,37.0,48.0,0,-11.0
2020,19,2020_19_LA_GB,2021-01-16,GB,LA,32.0,18.0,1,14.0
2020,19,2020_19_BAL_BUF,2021-01-16,BUF,BAL,17.0,3.0,1,14.0
2020,19,2020_19_CLE_KC,2021-01-17,KC,CLE,22.0,17.0,1,5.0
2020,19,2020_19_TB_NO,2021-01-17,NO,TB,20.0,30.0,0,-10.0
2020,20,2020_20_TB_GB,2021-01-24,GB,TB,26.0,31.0,0,-5.0
2020,20,2020_20_BUF_KC,2021-01-24,KC,BUF,38.0,24.0,1,14.0
2020,21,2020_21_KC_TB,2021-02-07,TB,KC,31.0,9.0,1,22.0
2021,1,2021_01_DAL_TB,2021-09-09,TB,DAL,31.0,29.0,1,2.0
2021,1,2021_01_PHI_ATL,2021-09-12,ATL,PHI,6.0,32.0,0,-26.0
2021,1,2021_01_PIT_BUF,2021-09-12,BUF,PIT,16.0,23.0,0,-7.0
2021,1,2021_01_NYJ_CAR,2021-09-12,CAR,NYJ,19.0,14.0,1,5.0
2021,1,2021_01_MIN_CIN,2021-09-12,CIN,MIN,27.0,24.0,1,3.0
2021,1,2021_01_SF_DET,2021-09-12,DET,SF,33.0,41.0,0,-8.0
2021,1,2021_01_JAX_HOU,2021-09-12,HOU,JAX,37.0,21.0,1,16.0
2021,1,2021_01_SEA_IND,2021-09-12,IND,SEA,16.0,28.0,0,-12.0
2021,1,2021_01_ARI_TEN,2021-09-12,TEN,ARI,13.0,38.0,0,-25.0
2021,1,2021_01_LAC_WAS,2021-09-12,WAS,LAC,16.0,20.0,0,-4.0
2021,1,2021_01_CLE_KC,2021-09-12,KC,CLE,33.0,29.0,1,4.0
2021,1,2021_01_MIA_NE,2021-09-12,NE,MIA,16.0,17.0,0,-1.0
2021,1,2021_01_GB_NO,2021-09-12,NO,GB,38.0,3.0,1,35.0
2021,1,2021_01_DEN_NYG,2021-09-12,NYG,DEN,13.0,27.0,0,-14.0
2021,1,2021_01_CHI_LA,2021-09-12,LA,CHI,34.0,14.0,1,20.0
2021,1,2021_01_BAL_LV,2021-09-13,LV,BAL,33.0,27.0,1,6.0
2021,2,2021_02_NYG_WAS,2021-09-16,WAS,NYG,30.0,29.0,1,1.0
2021,2,2021_02_NO_CAR,2021-09-19,CAR,NO,26.0,7.0,1,19.0
2021,2,2021_02_CIN_CHI,2021-09-19,CHI,CIN,20.0,17.0,1,3.0
2021,2,2021_02_HOU_CLE,2021-09-19,CLE,HOU,31.0,21.0,1,10.0
2021,2,2021_02_LA_IND,2021-09-19,IND,LA,24.0,27.0,0,-3.0
2021,2,2021_02_DEN_JAX,2021-09-19,JAX,DEN,13.0,23.0,0,-10.0
2021,2,2021_02_BUF_MIA,2021-09-19,MIA,BUF,0.0,35.0,0,-35.0
2021,2,2021_02_NE_NYJ,2021-09-19,NYJ,NE,6.0,25.0,0,-19.0
2021,2,2021_02_SF_PHI,2021-09-19,PHI,SF,11.0,17.0,0,-6.0
2021,2,2021_02_LV_PIT,2021-09-19,PIT,LV,17.0,26.0,0,-9.0
2021,2,2021_02_MIN_ARI,2021-09-19,ARI,MIN,34.0,33.0,1,1.0
2021,2,2021_02_ATL_TB,2021-09-19,TB,ATL,48.0,25.0,1,23.0
2021,2,2021_02_DAL_LAC,2021-09-19,LAC,DAL,17.0,20.0,0,-3.0
2021,2,2021_02_TEN_SEA,2021-09-19,SEA,TEN,30.0,33.0,0,-3.0
2021,2,2021_02_KC_BAL,2021-09-19,BAL,KC,36.0,35.0,1,1.0
2021,2,2021_02_DET_GB,2021-09-20,GB,DET,35.0,17.0,1,18.0
2021,3,2021_03_CAR_HOU,2021-09-23,HOU,CAR,9.0,24.0,0,-15.0
2021,3,2021_03_WAS_BUF,2021-09-26,BUF,WAS,43.0,21.0,1,22.0
2021,3,2021_03_CHI_CLE,2021-09-26,CLE,CHI,26.0,6.0,1,20.0
2021,3,2021_03_BAL_DET,2021-09-26,DET,BAL,17.0,19.0,0,-2.0
2021,3,2021_03_ARI_JAX,2021-09-26,JAX,ARI,19.0,31.0,0,-12.0
2021,3,2021_03_LAC_KC,2021-09-26,KC,LAC,24.0,30.0,0,-6.0
2021,3,2021_03_NO_NE,2021-09-26,NE,NO,13.0,28.0,0,-15.0
2021,3,2021_03_ATL_NYG,2021-09-26,NYG,ATL,14.0,17.0,0,-3.0
2021,3,2021_03_CIN_PIT,2021-09-26,PIT,CIN,10.0,24.0,0,-14.0
2021,3,2021_03_IND_TEN,2021-09-26,TEN,IND,25.0,16.0,1,9.0
2021,3,2021_03_NYJ_DEN,2021-09-26,DEN,NYJ,26.0,0.0,1,26.0
2021,3,2021_03_MIA_LV,2021-09-26,LV,MIA,31.0,28.0,1,3.0
2021,3,2021_03_TB_LA,2021-09-26,LA,TB,34.0,24.0,1,10.0
2021,3,2021_03_SEA_MIN,2021-09-26,MIN,SEA,30.0,17.0,1,13.0
2021,3,2021_03_GB_SF,2021-09-26,SF,GB,28.0,30.0,0,-2.0
2021,3,2021_03_PHI_DAL,2021-09-27,DAL,PHI,41.0,21.0,1,20.0
2021,4,2021_04_JAX_CIN,2021-09-30,CIN,JAX,24.0,21.0,1,3.0
2021,4,2021_04_WAS_ATL,2021-10-03,ATL,WAS,30.0,34.0,0,-4.0
2021,4,2021_04_HOU_BUF,2021-10-03,BUF,HOU,40.0,0.0,1,40.0
2021,4,2021_04_DET_CHI,2021-10-03,CHI,DET,24.0,14.0,1,10.0
2021,4,2021_04_CAR_DAL,2021-10-03,DAL,CAR,36.0,28.0,1,8.0
2021,4,2021_04_IND_MIA,2021-10-03,MIA,IND,17.0,27.0,0,-10.0
2021,4,2021_04_CLE_MIN,2021-10-03,MIN,CLE,7.0,14.0,0,-7.0
2021,4,2021_04_NYG_NO,2021-10-03,NO,NYG,21.0,27.0,0,-6.0
2021,4,2021_04_TEN_NYJ,2021-10-03,NYJ,TEN,27.0,24.0,1,3.0
2021,4,2021_04_KC_PHI,2021-10-03,PHI,KC,30.0,42.0,0,-12.0
2021,4,2021_04_ARI_LA,2021-10-03,LA,ARI,20.0,37.0,0,-17.0
2021,4,2021_04_SEA_SF,2021-10-03,SF,SEA,21.0,28.0,0,-7.0
2021,4,2021_04_BAL_DEN,2021-10-03,DEN,BAL,7.0,23.0,0,-16.0
2021,4,2021_04_PIT_GB,2021-10-03,GB,PIT,27.0,17.0,1,10.0
2021,4,2021_04_TB_NE,2021-10-03,NE,TB,17.0,19.0,0,-2.0
2021,4,2021_04_LV_LAC,2021-10-04,LAC,LV,28.0,14.0,1,14.0
2021,5,2021_05_LA_SEA,2021-10-07,SEA,LA,17.0,26.0,0,-9.0
2021,5,2021_05_NYJ_ATL,2021-10-10,ATL,NYJ,27.0,20.0,1,7.0
2021,5,2021_05_PHI_CAR,2021-10-10,CAR,PHI,18.0,21.0,0,-3.0
2021,5,2021_05_GB_CIN,2021-10-10,CIN,GB,22.0,25.0,0,-3.0
2021,5,2021_05_NE_HOU,2021-10-10,HOU,NE,22.0,25.0,0,-3.0
2021,5,2021_05_TEN_JAX,2021-10-10,JAX,TEN,19.0,37.0,0,-18.0
2021,5,2021_05_DET_MIN,2021-10-10,MIN,DET,19.0,17.0,1,2.0
2021,5,2021_05_DEN_PIT,2021-10-10,PIT,DEN,27.0,19.0,1,8.0
2021,5,2021_05_MIA_TB,2021-10-10,TB,MIA,45.0,17.0,1,28.0
2021,5,2021_05_NO_WAS,2021-10-10,WAS,NO,22.0,33.0,0,-11.0
2021,5,2021_05_CLE_LAC,2021-10-10,LAC,CLE,47.0,42.0,1,5.0
2021,5,2021_05_CHI_LV,2021-10-10,LV,CHI,9.0,20.0,0,-11.0
2021,5,2021_05_SF_ARI,2021-10-10,ARI,SF,17.0,10.0,1,7.0
2021,5,2021_05_NYG_DAL,2021-10-10,DAL,NYG,44.0,20.0,1,24.0
2021,5,2021_05_BUF_KC,2021-10-10,KC,BUF,20.0,38.0,0,-18.0
2021,5,2021_05_IND_BAL,2021-10-11,BAL,IND,31.0,25.0,1,6.0
2021,6,2021_06_TB_PHI,2021-10-14,PHI,TB,22.0,28.0,0,-6.0
2021,6,2021_06_MIA_JAX,2021-10-17,JAX,MIA,23.0,20.0,1,3.0
2021,6,2021_06_LAC_BAL,2021-10-17,BAL,LAC,34.0,6.0,1,28.0
2021,6,2021_06_MIN_CAR,2021-10-17,CAR,MIN,28.0,34.0,0,-6.0
2021,6,2021_06_GB_CHI,2021-10-17,CHI,GB,14.0,24.0,0,-10.0
2021,6,2021_06_CIN_DET,2021-10-17,DET,CIN,11.0,34.0,0,-23.0
2021,6,2021_06_HOU_IND,2021-10-17,IND,HOU,31.0,3.0,1,28.0
2021,6,2021_06_LA_NYG,2021-10-17,NYG,LA,11.0,38.0,0,-27.0
2021,6,2021_06_KC_WAS,2021-10-17,WAS,KC,13.0,31.0,0,-18.0
2021,6,2021_06_ARI_CLE,2021-10-17,CLE,ARI,14.0,37.0,0,-23.0
2021,6,2021_06_LV_DEN,2021-10-17,DEN,LV,24.0,34.0,0,-10.0
2021,6,2021_06_DAL_NE,2021-10-17,NE,DAL,29.0,35.0,0,-6.0
2021,6,2021_06_SEA_PIT,2021-10-17,PIT,SEA,23.0,20.0,1,3.0
