season,week,game_id,gameday,home_team,away_team,home_score,away_score,home_team_won,home_point_diff,home_games_played_before,home_avg_points_scored_before,home_avg_points_allowed_before,home_avg_point_diff_before,home_win_pct_before,home_last3_avg_points_scored,home_last3_avg_points_allowed,home_last3_avg_point_diff,home_last3_win_pct,away_games_played_before,away_avg_points_scored_before,away_avg_points_allowed_before,away_avg_point_diff_before,away_win_pct_before,away_last3_avg_points_scored,away_last3_avg_points_allowed,away_last3_avg_point_diff,away_last3_win_pct,avg_points_scored_diff,avg_points_allowed_diff,avg_point_diff_diff,win_pct_diff,last3_avg_points_scored_diff,last3_avg_points_allowed_diff,last3_avg_point_diff_diff,last3_win_pct_diff,home_off_epa_per_play_before,home_def_epa_allowed_per_play_before,home_last3_off_epa_per_play,home_last3_def_epa_allowed_per_play,away_off_epa_per_play_before,away_def_epa_allowed_per_play_before,away_last3_off_epa_per_play,away_last3_def_epa_allowed_per_play,off_epa_per_play_diff,def_epa_allowed_per_play_diff,last3_off_epa_per_play_diff,last3_def_epa_allowed_per_play_diff
2020,14,2020_14_NE_LA,2020-12-10,LA,NE,24.0,3.0,1,21.0,12,25.08333333333333,20.25,4.833333333333333,0.6666666666666666,28.33333333333333,25.0,3.333333333333333,0.6666666666666666,12,22.83333333333333,21.25,1.5833333333333333,0.5,28.33333333333333,14.666666666666666,13.666666666666666,0.6666666666666666,2.25,-1.0,3.25,0.1666666666666666,0.0,10.333333333333334,-10.333333333333332,0.0,0.02473590869714718,-0.17070968587455446,-0.0898322556167841,-0.23360595107078552,0.032803462691096415,0.0400901583706691,0.011694838603337606,-0.054499576489130654,-0.008067553993949234,-0.21079984424522355,-0.1015270942201217,-0.17910637458165488
2020,14,2020_14_DEN_CAR,2020-12-13,CAR,DEN,27.0,32.0,0,-5.0,12,23.33333333333333,25.0,-1.6666666666666667,0.3333333333333333,23.33333333333333,24.666666666666668,-1.3333333333333333,0.3333333333333333,12,18.75,26.666666666666668,-7.916666666666667,0.3333333333333333,13.0,22.0,-9.0,0.3333333333333333,4.583333333333332,-1.666666666666668,6.25,0.0,10.333333333333332,2.666666666666668,7.666666666666667,0.0,0.044151133470574526,0.08422829301667151,-0.08630896421770255,-0.004764816258102655,-0.14325696818033853,0.006005467661201497,-0.22369815533359846,0.017096084853013355,0.18740810165091307,0.07822282535547001,0.13738919111589593,-0.02186090111111601
2020,14,2020_14_HOU_CHI,2020-12-13,CHI,HOU,36.0,7.0,1,29.0,12,20.5,23.666666666666668,-3.1666666666666665,0.4166666666666667,22.666666666666668,31.33333333333333,-8.666666666666666,0.0,12,24.0,26.916666666666668,-2.9166666666666665,0.3333333333333333,29.33333333333333,23.666666666666668,5.666666666666667,0.6666666666666666,-3.5,-3.25,-0.25,0.0833333333333333,-6.666666666666664,7.666666666666664,-14.333333333333332,-0.6666666666666666,-0.07988297520750366,0.0005136900341387876,-0.1018461138010025,0.17787512267629305,0.09331076169394616,0.12945034379079157,0.1827270071953535,0.025159450868765514,-0.17319373690144982,-0.12893665375665278,-0.284573120996356,0.15271567180752754
2020,14,2020_14_DAL_CIN,2020-12-13,CIN,DAL,7.0,30.0,0,-23.0,12,19.75,25.666666666666668,-5.916666666666667,0.1666666666666666,11.0,19.33333333333333,-8.333333333333334,0.0,12,22.33333333333333,32.75,-10.416666666666666,0.25,21.33333333333333,34.333333333333336,-13.0,0.3333333333333333,-2.583333333333332,-7.083333333333332,4.499999999999999,-0.0833333333333333,-10.333333333333332,-15.000000000000004,4.666666666666666,-0.3333333333333333,-0.0338438333955201,0.08739254298833178,-0.27131186922391254,-0.006729073512057464,-0.06198099245153567,0.10379801142401028,-0.10005357985695203,0.14952037731806436,0.02813715905601557,-0.0164054684356785,-0.17125828936696053,-0.15624945083012182
2020,14,2020_14_TEN_JAX,2020-12-13,JAX,TEN,10.0,31.0,0,-21.0,12,20.916666666666668,29.33333333333333,-8.416666666666666,0.0833333333333333,17.333333333333332,27.0,-9.666666666666666,0.0,12,29.916666666666668,27.166666666666668,2.75,0.6666666666666666,36.66666666666666,30.33333333333333,6.333333333333333,0.6666666666666666,-9.0,2.1666666666666643,-11.166666666666666,-0.5833333333333333,-19.33333333333333,-3.333333333333332,-16.0,-0.6666666666666666,-0.032182318058795,0.12015438932416388,-0.12888620545466742,0.06196307639280955,0.1503648968212954,0.11077859407532185,0.18772253642479578,0.12256895160923402,-0.1825472148800904,0.009375795248842023,-0.3166087418794632,-0.06060587521642447
2020,14,2020_14_KC_MIA,2020-12-13,MIA,KC,27.0,33.0,0,-6.0,12,25.25,17.666666666666668,7.583333333333333,0.6666666666666666,17.333333333333332,10.0,7.333333333333333,0.6666666666666666,12,30.83333333333333,21.166666666666668,9.666666666666666,0.9166666666666666,28.0,23.666666666666668,4.333333333333333,1.0,-5.583333333333332,-3.5,-2.083333333333333,-0.25,-10.666666666666668,-13.666666666666668,3.0,-0.3333333333333333,0.0010153911541499747,-0.07014883325455036,-0.0732761463150382,-0.20919386173288027,0.22619253818899815,0.03663022123425212,0.26311912139256793,0.16012570758660635,-0.22517714703484817,-0.10677905448880248,-0.33639526770760614,-0.3693195693194866
2020,14,2020_14_ARI_NYG,2020-12-13,NYG,ARI,7.0,26.0,0,-19.0,12,19.25,22.08333333333333,-2.833333333333333,0.4166666666666667,21.0,15.333333333333334,5.666666666666667,1.0,12,27.666666666666668,24.666666666666668,3.0,0.5,22.0,28.666666666666668,-6.666666666666667,0.0,-8.416666666666668,-2.583333333333336,-5.833333333333334,-0.0833333333333333,-1.0,-13.333333333333334,12.333333333333334,1.0,-0.03648427448246825,0.00401021439508097,0.06325773211816947,-0.18679184963305792,0.08259290187203105,0.03015794790106794,-0.037815243005752563,0.05720618863900503,-0.1190771763544993,-0.02614773350598697,0.10107297512392203,-0.24399803827206296
2020,14,2020_14_MIN_TB,2020-12-13,TB,MIN,26.0,14.0,1,12.0,12,28.666666666666668,23.33333333333333,5.333333333333333,0.5833333333333334,31.33333333333333,25.666666666666668,5.666666666666667,0.3333333333333333,12,26.58333333333333,27.416666666666668,-0.8333333333333334,0.5,27.666666666666668,27.33333333333333,0.3333333333333333,0.6666666666666666,2.083333333333336,-4.083333333333336,6.166666666666666,0.0833333333333333,3.666666666666664,-1.6666666666666643,5.333333333333334,-0.3333333333333333,0.05627105023914758,-0.05426936453961311,0.10578754544258118,0.01385371945798397,0.06597806294759115,0.048009304599907564,-0.011167400671790043,0.03379569140573343,-0.009707012708443569,-0.10227866913952068,0.11695494611437122,-0.019941971947749458
2020,14,2020_14_IND_LV,2020-12-13,LV,IND,27.0,44.0,0,-17.0,12,26.916666666666668,28.916666666666668,-2.0,0.5833333333333334,22.666666666666668,35.333333333333336,-12.666666666666666,0.3333333333333333,12,27.33333333333333,22.75,4.583333333333333,0.6666666666666666,28.666666666666668,32.0,-3.333333333333333,0.6666666666666666,-0.4166666666666643,6.166666666666668,-6.583333333333333,-0.0833333333333332,-6.0,3.333333333333336,-9.333333333333332,-0.3333333333333333,0.042522344978744644,0.11579475995790156,-0.14770612865686417,0.1233596329887708,0.04364032448882266,-0.03149759239620632,0.02884045522660017,0.091565631950895,-0.0011179795100780127,0.14729235235410787,-0.17654658388346434,0.0317940010378758
2020,14,2020_14_NYJ_SEA,2020-12-13,SEA,NYJ,40.0,3.0,1,37.0,12,29.416666666666668,26.75,2.6666666666666665,0.6666666666666666,21.0,18.33333333333333,2.6666666666666665,0.6666666666666666,12,15.0,29.416666666666668,-14.416666666666666,0.0,19.666666666666668,28.33333333333333,-8.666666666666666,0.0,14.416666666666668,-2.666666666666668,17.083333333333332,0.6666666666666666,1.333333333333332,-10.0,11.333333333333332,0.6666666666666666,0.08118705998838338,0.0842869681034362,-0.03256749361753464,-0.025243893265724182,-0.16999920584442618,0.1055747669942705,-0.09485892454783122,0.012924764305353165,0.25118626583280956,-0.021287798890834306,0.062291430930296585,-0.03816865757107735
2020,14,2020_14_GB_DET,2020-12-13,DET,GB,24.0,31.0,0,-7.0,12,23.83333333333333,29.83333333333333,-6.0,0.4166666666666667,19.666666666666668,30.33333333333333,-10.666666666666666,0.3333333333333333,12,31.58333333333333,24.916666666666668,6.666666666666667,0.75,34.0,25.0,9.0,0.6666666666666666,-7.75,4.916666666666664,-12.666666666666668,-0.3333333333333333,-14.333333333333332,5.333333333333332,-19.666666666666664,-0.3333333333333333,-0.01067241476193209,0.1392510074308549,-0.1107558806737264,0.1096199428041776,0.19372099388627068,0.04018126063876682,0.20421687265237173,-0.018817272037267685,-0.20439340864820277,0.09906974679208808,-0.31497275332609814,0.12843721484144527
2020,14,2020_14_ATL_LAC,2020-12-13,LAC,ATL,20.0,17.0,1,3.0,12,23.08333333333333,28.75,-5.666666666666667,0.25,17.0,33.333333333333336,-16.333333333333332,0.3333333333333333,12,25.916666666666668,25.166666666666668,0.75,0.3333333333333333,22.666666666666668,17.0,5.666666666666667,0.3333333333333333,-2.833333333333336,3.583333333333332,-6.416666666666667,-0.0833333333333333,-5.666666666666668,16.333333333333336,-22.0,0.0,-0.011799794615283089,0.009281996327565442,-0.13626787066459656,0.007139715055624644,0.014421913585872954,0.026725437766627263,-0.19949686030546823,-0.20326999947428703,-0.026221708201156043,-0.01744344143906182,0.06322898964087167,0.21040971452991167
2020,14,2020_14_NO_PHI,2020-12-13,PHI,NO,24.0,21.0,1,3.0,12,21.08333333333333,25.58333333333333,-4.5,0.25,16.666666666666668,25.0,-8.333333333333334,0.0,12,28.916666666666668,20.08333333333333,8.833333333333334,0.8333333333333334,25.33333333333333,9.333333333333334,16.0,1.0,-7.833333333333336,5.5,-13.333333333333334,-0.5833333333333334,-8.666666666666664,15.666666666666666,-24.333333333333336,-1.0,-0.09652698459337704,0.022365016716894656,-0.16893034925063452,0.024616363147894543,0.07820904132017155,-0.10866021240576788,0.05377983674407005,-0.41148924827575684,-0.1747360259135486,0.13102522912266254,-0.22271018599470457,0.4361056114236514
2020,14,2020_14_WAS_SF,2020-12-13,SF,WAS,15.0,23.0,0,-8.0,12,23.75,24.0,-0.25,0.4166666666666667,20.0,27.0,-7.0,0.3333333333333333,12,22.0,21.666666666666668,0.3333333333333333,0.4166666666666667,28.0,14.0,14.0,1.0,1.75,2.333333333333332,-0.5833333333333333,0.0,-8.0,13.0,-21.0,-0.6666666666666667,0.023298732897374018,-0.009994468263336139,-0.14063012103239694,-0.1274126941959063,-0.038764822668362155,-0.05376417695339109,-0.0104566290974617,-0.27814359466234845,0.06206355556573617,0.043769708690054955,-0.13017349193493524,0.15073090046644214
2020,14,2020_14_PIT_BUF,2020-12-13,BUF,PIT,26.0,15.0,1,11.0,12,27.75,25.5,2.25,0.75,30.33333333333333,24.33333333333333,6.0,0.6666666666666666,12,27.83333333333333,17.583333333333332,10.25,0.9166666666666666,21.0,13.333333333333334,7.666666666666667,0.6666666666666666,-0.0833333333333321,7.916666666666668,-8.0,-0.1666666666666666,9.333333333333332,10.999999999999998,-1.666666666666667,0.0,0.13001460875646678,0.08079452318520043,0.054015539276103176,0.02509153385957082,0.050892125005307404,-0.15664795706494736,-0.05481394628683726,-0.3011195162932078,0.07912248375115938,0.2374424802501478,0.10882948556294043,0.3262110501527786
2020,14,2020_14_BAL_CLE,2020-12-14,CLE,BAL,42.0,47.0,0,-5.0,12,25.5,26.75,-1.25,0.75,30.0,25.666666666666668,4.333333333333333,1.0,12,26.33333333333333,19.25,7.083333333333333,0.5833333333333334,24.0,22.0,2.0,0.3333333333333333,-0.8333333333333321,7.5,-8.333333333333332,0.1666666666666666,6.0,3.666666666666668,2.333333333333333,0.6666666666666667,0.07181515628344393,0.0688196138571237,0.09816278517246246,-0.017986881236235302,0.04794936226281553,-0.06563156439731252,0.0019520943363507588,0.036422633876403175,0.023865794020628397,0.1344511782544362,0.09621069083611171,-0.054409515112638474
2020,15,2020_15_LAC_LV,2020-12-17,LV,LAC,27.0,30.0,0,-3.0,13,26.923076923076923,30.07692307692308,-3.1538461538461537,0.5384615384615384,21.33333333333333,38.333333333333336,-17.0,0.3333333333333333,13,22.846153846153847,27.846153846153847,-5.0,0.3076923076923077,12.333333333333334,29.666666666666668,-17.333333333333332,0.3333333333333333,4.076923076923077,2.23076923076923,1.8461538461538465,0.2307692307692307,8.999999999999998,8.666666666666668,0.3333333333333321,0.0,0.03926092422282393,0.1349245630501263,-0.22709330699096122,0.13642748445272446,-0.007005409923524847,0.0090708617631554,-0.13326997185746828,0.02314987328524391,0.04626633414634877,0.12585370128697088,-0.09382333513349295,0.11327761116748054
2020,15,2020_15_BUF_DEN,2020-12-19,DEN,BUF,19.0,48.0,0,-29.0,13,19.76923076923077,26.692307692307693,-6.923076923076923,0.3846153846153846,17.0,26.666666666666668,-9.666666666666666,0.3333333333333333,13,27.615384615384617,24.692307692307693,2.923076923076923,0.7692307692307693,29.0,18.666666666666668,10.333333333333334,1.0,-7.846153846153847,2.0,-9.846153846153848,-0.3846153846153846,-12.0,8.0,-20.0,-0.6666666666666667,-0.12308040268663734,0.010041600557257462,-0.16071470578511557,0.09113705903291702,0.1116637621920533,0.05611392691266908,0.028230734169483185,-0.08883798619111379,-0.23474416487869065,-0.04607232635541162,-0.18894543995459875,0.1799750452240308
2020,15,2020_15_CAR_GB,2020-12-19,GB,CAR,24.0,16.0,1,8.0,13,31.53846153846154,24.846153846153847,6.6923076923076925,0.7692307692307693,34.0,21.666666666666668,12.333333333333334,1.0,13,23.615384615384617,25.53846153846154,-1.9230769230769231,0.3076923076923077,24.666666666666668,20.0,4.666666666666667,0.3333333333333333,7.923076923076923,-0.6923076923076934,8.615384615384615,0.4615384615384615,9.333333333333332,1.666666666666668,7.666666666666667,0.6666666666666667,0.20612526177469256,0.0484414088388948,0.33722331126530963,0.028262220323085785,0.04533392476194752,0.08857784506715374,0.012274321789542833,-0.07928697873527805,0.16079133701274506,-0.040136436228258944,0.3249489894757668,0.10754919905836384
2020,15,2020_15_TB_ATL,2020-12-20,ATL,TB,27.0,31.0,0,-4.0,13,25.23076923076923,24.76923076923077,0.4615384615384615,0.3076923076923077,25.33333333333333,15.666666666666666,9.666666666666666,0.3333333333333333,13,28.46153846153846,22.615384615384617,5.846153846153846,0.6153846153846154,24.666666666666668,22.666666666666668,2.0,0.3333333333333333,-3.23076923076923,2.1538461538461533,-5.384615384615384,-0.3076923076923077,0.6666666666666643,-7.000000000000002,7.666666666666666,0.0,0.013906925096424348,0.028816737279421443,-0.09337198687717319,-0.19878285005688667,0.06536747638444255,-0.034423489909983084,0.054745217164357506,0.1460358655701081,-0.05146055128801821,0.06324022718940453,-0.1481172040415307,-0.34481871562699473
2020,15,2020_15_JAX_BAL,2020-12-20,BAL,JAX,40.0,14.0,1,26.0,13,27.923076923076923,21.0,6.923076923076923,0.6153846153846154,31.666666666666668,26.0,5.666666666666667,0.6666666666666666,13,20.07692307692308,29.46153846153846,-9.384615384615383,0.0769230769230769,19.666666666666668,28.33333333333333,-8.666666666666666,0.0,7.846153846153847,-8.46153846153846,16.307692307692307,0.5384615384615385,12.0,-2.333333333333332,14.333333333333332,0.6666666666666666,0.07281292157295423,-0.037629610993141355,0.09319346149762471,0.059035349637269974,-0.04029081404642101,0.12646290941058463,-0.02506745606660843,0.09851238131523132,0.11310373561937523,-0.164092520403726,0.11826091756423314,-0.03947703167796135
2020,15,2020_15_SF_DAL,2020-12-20,DAL,SF,41.0,33.0,1,8.0,13,22.923076923076923,30.76923076923077,-7.846153846153846,0.3076923076923077,21.0,27.33333333333333,-6.333333333333333,0.3333333333333333,13,23.07692307692308,23.923076923076923,-0.8461538461538461,0.3846153846153846,20.666666666666668,25.666666666666668,-5.0,0.3333333333333333,-0.1538461538461533,6.846153846153847,-7.0,-0.0769230769230769,0.3333333333333321,1.6666666666666643,-1.333333333333333,0.0,-0.049763271987175624,0.07363202962626188,-0.09931181992093722,0.03357801089684168,-0.011308896839264315,-0.03225206928868447,-0.19463814298311868,-0.19145706792672476,-0.03845437514791131,0.10588409891494635,0.09532632306218146,0.22503507882356644
2020,15,2020_15_HOU_IND,2020-12-20,IND,HOU,27.0,20.0,1,7.0,13,28.615384615384617,23.07692307692308,5.538461538461538,0.6923076923076923,32.0,30.666666666666668,1.3333333333333333,0.6666666666666666,13,22.692307692307693,27.615384615384617,-4.923076923076923,0.3076923076923077,22.666666666666668,29.0,-6.333333333333333,0.3333333333333333,5.923076923076923,-4.53846153846154,10.461538461538462,0.3846153846153846,9.333333333333332,1.666666666666668,7.666666666666666,0.3333333333333333,0.06773129360810982,-0.02853292378072206,0.15693155582994223,0.10739918829252322,0.07166267963165933,0.13847451204483793,0.03284578832487265,0.05762093017498652,-0.003931386023549505,-0.16700743582556,0.12408576750506958,0.0497782581175367
2020,15,2020_15_NE_MIA,2020-12-20,MIA,NE,22.0,12.0,1,10.0,13,25.384615384615383,18.846153846153847,6.538461538461538,0.6153846153846154,22.0,14.333333333333334,7.666666666666667,0.6666666666666666,13,21.307692307692307,21.46153846153846,-0.1538461538461538,0.4615384615384615,22.666666666666668,13.666666666666666,9.0,0.6666666666666666,4.076923076923077,-2.615384615384613,6.6923076923076925,0.1538461538461538,-0.6666666666666679,0.6666666666666679,-1.333333333333333,0.0,0.00022976990765745536,-0.06297836397668999,-0.021169173220793407,-0.18629374851783118,-0.009152785591457201,0.03460512820247565,-0.22606446842352548,-0.1589759886264801,0.009382555499114657,-0.09758349217916565,0.2048952952027321,-0.027317759891351073
2020,15,2020_15_CHI_MIN,2020-12-20,MIN,CHI,27.0,33.0,0,-6.0,13,25.615384615384617,27.307692307692307,-1.6923076923076923,0.4615384615384615,23.0,25.666666666666668,-2.6666666666666665,0.6666666666666666,13,21.692307692307693,22.384615384615383,-0.6923076923076923,0.4615384615384615,30.33333333333333,27.33333333333333,3.0,0.3333333333333333,3.9230769230769234,4.923076923076923,-1.0,0.0,-7.333333333333332,-1.6666666666666643,-5.666666666666666,0.3333333333333333,0.07467597859946531,0.057191887774048586,0.012374101982762417,0.05225751486917337,-0.05558288500504793,-0.011921523438591212,0.13064302504062653,0.13402764002482095,0.13025886360451325,0.0691134112126398,-0.11826892305786411,-0.08177012515564758
2020,15,2020_15_DET_TEN,2020-12-20,TEN,DET,46.0,25.0,1,21.0,13,30.0,25.846153846153847,4.153846153846154,0.6923076923076923,37.0,25.666666666666668,11.333333333333334,0.6666666666666666,13,23.846153846153847,29.923076923076923,-6.076923076923077,0.3846153846153846,27.666666666666668,34.0,-6.333333333333333,0.3333333333333333,6.153846153846153,-4.076923076923077,10.23076923076923,0.3076923076923076,9.333333333333332,-8.333333333333332,17.666666666666668,0.3333333333333333,0.15441507585881428,0.09210675571790004,0.19544820239146551,0.041331399542589985,0.0008885081393504113,0.1550353462174094,0.06594071288903554,0.24495198825995126,0.15352656771946388,-0.06292859049950934,0.12950748950242996,-0.20362058871736127
2020,15,2020_15_SEA_WAS,2020-12-20,WAS,SEA,15.0,20.0,0,-5.0,13,22.07692307692308,21.153846153846157,0.9230769230769232,0.4615384615384615,29.0,16.0,13.0,1.0,13,30.23076923076923,24.923076923076923,5.307692307692308,0.6923076923076923,25.0,12.333333333333334,12.666666666666666,0.6666666666666666,-8.153846153846153,-3.76923076923077,-4.384615384615384,-0.2307692307692307,4.0,3.666666666666666,0.3333333333333339,0.3333333333333333,-0.05753706506935947,-0.08233528748687481,-0.10055277496576309,-0.33476119736830395,0.09151326851541398,0.05971752201114689,-0.031813052793343864,-0.18146629134813944,-0.14905033358477346,-0.1420528094980217,-0.06873972217241922,-0.15329490602016452
2020,15,2020_15_PHI_ARI,2020-12-20,ARI,PHI,33.0,26.0,1,7.0,13,27.53846153846154,23.307692307692307,4.230769230769231,0.5384615384615384,23.666666666666668,21.666666666666668,2.0,0.3333333333333333,13,21.307692307692307,25.23076923076923,-3.923076923076923,0.3076923076923077,19.0,24.666666666666668,-5.666666666666667,0.3333333333333333,6.2307692307692335,-1.9230769230769236,8.153846153846153,0.2307692307692307,4.666666666666668,-3.0,7.666666666666667,0.0,0.07946952329863102,0.006767223113506254,-0.06669103230039279,-0.1351939539114634,-0.08473733755258414,0.02488612222558246,-0.06713319073120753,0.1038450337946415,0.16420686085121516,-0.018118899112076203,0.00044215843081474304,-0.2390389877061049
2020,15,2020_15_NYJ_LA,2020-12-20,LA,NYJ,20.0,23.0,0,-3.0,13,25.0,18.923076923076923,6.076923076923077,0.6923076923076923,27.33333333333333,18.0,9.333333333333334,0.6666666666666666,13,14.076923076923077,30.23076923076923,-16.153846153846153,0.0,11.333333333333334,30.33333333333333,-19.0,0.0,10.923076923076923,-11.307692307692308,22.23076923076923,0.6923076923076923,15.999999999999998,-12.333333333333332,28.333333333333336,0.6666666666666666,0.020972492231186843,-0.19776758654364224,-0.10307080050309499,-0.34959783653418225,-0.18144366268152878,0.11360178159151463,-0.1926956201593081,0.06808287774523099,0.20241615491271564,-0.31136936813515687,0.08962481965621312,-0.4176807142794132
2020,15,2020_15_KC_NO,2020-12-20,NO,KC,29.0,32.0,0,-3.0,13,28.307692307692307,20.384615384615383,7.923076923076923,0.7692307692307693,24.33333333333333,14.333333333333334,10.0,0.6666666666666666,13,31.0,21.615384615384617,9.384615384615383,0.9230769230769232,27.33333333333333,22.33333333333333,5.0,1.0,-2.6923076923076934,-1.2307692307692335,-1.4615384615384617,-0.1538461538461538,-3.0,-7.999999999999998,5.0,-0.3333333333333333,0.07654586992047825,-0.09463727397303427,0.05988609418272972,-0.2852412263552348,0.21190573123763254,0.03262144104811832,0.15381213774283728,0.07738508936017752,-0.13535986131715427,-0.1272587150211526,-0.09392604356010756,-0.3626263157154123
2020,15,2020_15_CLE_NYG,2020-12-20,NYG,CLE,6.0,20.0,0,-14.0,13,18.307692307692307,22.384615384615383,-4.076923076923077,0.3846153846153846,14.333333333333334,18.33333333333333,-4.0,0.6666666666666666,13,26.76923076923077,28.307692307692307,-1.5384615384615383,0.6923076923076923,36.66666666666666,35.666666666666664,1.0,0.6666666666666666,-8.461538461538463,-5.923076923076923,-2.5384615384615383,-0.3076923076923076,-22.33333333333333,-17.333333333333332,-5.0,0.0,-0.057386975858654383,0.007919601871935756,-0.1288395095616579,-0.19409232462445894,0.08854164775862569,0.0904138820734171,0.2410773585240046,0.1909973000486692,-0.14592862361728007,-0.08249428020148135,-0.3699168680856625,-0.38508962467312813
2020,15,2020_15_PIT_CIN,2020-12-21,CIN,PIT,27.0,17.0,1,10.0,13,18.76923076923077,26.0,-7.230769230769231,0.1538461538461538,10.333333333333334,22.666666666666668,-12.333333333333334,0.0,13,26.846153846153847,18.23076923076923,8.615384615384615,0.8461538461538461,17.0,21.0,-4.0,0.3333333333333333,-8.076923076923077,7.76923076923077,-15.846153846153848,-0.6923076923076923,-6.666666666666666,1.666666666666668,-8.333333333333334,-0.3333333333333333,-0.05206906533654715,0.0919842499596069,-0.29605185488859814,0.06044907650599877,0.028327586827243997,-0.1506779359118773,-0.18134011824925741,-0.1831304207444191,-0.08039665216379115,0.2426621858714842,-0.11471173663934073,0.24357949725041786
2020,16,2020_16_MIN_NO,2020-12-25,NO,MIN,52.0,33.0,1,19.0,14,28.357142857142858,21.214285714285715,7.142857142857143,0.7142857142857143,23.666666666666668,24.0,-0.3333333333333333,0.3333333333333333,14,25.714285714285715,27.714285714285715,-2.0,0.4285714285714285,22.666666666666668,27.666666666666668,-5.0,0.3333333333333333,2.6428571428571423,-6.5,9.142857142857142,0.2857142857142857,1.0,-3.666666666666668,4.666666666666667,0.0,0.06407767667898683,-0.07912572959944003,-0.0005927048623561859,-0.026944531748692196,0.07109307173656242,0.06283221537840433,0.02284119774897893,0.08766583849986394,-0.007015395057575591,-0.14195794497784436,-0.023433902611335117,-0.11461037024855614
2020,16,2020_16_TB_DET,2020-12-26,DET,TB,7.0,47.0,0,-40.0,14,23.928571428571427,31.071428571428573,-7.142857142857143,0.3571428571428571,27.666666666666668,35.666666666666664,-8.0,0.3333333333333333,14,28.642857142857142,22.928571428571427,5.714285714285714,0.6428571428571429,27.0,22.666666666666668,4.333333333333333,0.6666666666666666,-4.714285714285715,8.142857142857146,-12.857142857142858,-0.2857142857142857,0.6666666666666679,12.999999999999996,-12.333333333333332,-0.3333333333333333,0.010688516102969375,0.17894054114884145,0.16975101828575134,0.3137826571861903,0.077274056985594,-0.029879828160774523,0.1971714993317922,0.15177954298754534,-0.06658554088262462,0.20882036930961598,-0.027420481046040862,0.16200311419864497
2020,16,2020_16_SF_ARI,2020-12-26,ARI,SF,12.0,20.0,0,-8.0,14,27.928571428571427,23.5,4.428571428571429,0.5714285714285714,29.0,23.666666666666668,5.333333333333333,0.6666666666666666,14,23.785714285714285,25.142857142857142,-1.3571428571428572,0.3571428571428571,24.0,32.666666666666664,-8.666666666666666,0.0,4.142857142857142,-1.6428571428571423,5.785714285714287,0.2142857142857142,5.0,-8.999999999999996,14.0,0.6666666666666666,0.07493808827501662,0.00778330186077213,-0.04004943991700808,-0.05286894924938679,-0.0028811933678815267,-0.02969080546036774,-0.06125122060378393,-0.031558300368487835,0.07781928164289814,0.03747410732113987,0.021201780686775848,-0.021310648880898952
2020,16,2020_16_MIA_LV,2020-12-26,LV,MIA,25.0,26.0,0,-1.0,14,26.928571428571427,30.071428571428573,-3.142857142857143,0.5,28.33333333333333,34.0,-5.666666666666667,0.3333333333333333,14,25.142857142857142,18.357142857142858,6.785714285714286,0.6428571428571429,22.666666666666668,17.333333333333332,5.333333333333333,0.6666666666666666,1.7857142857142847,11.714285714285715,-9.928571428571429,-0.1428571428571429,5.666666666666664,16.666666666666668,-11.0,-0.3333333333333333,0.04597123428666499,0.14279989120534775,0.05423094052821398,0.24728339165449142,0.015894765391360807,-0.06515580636483652,0.05669907356301943,-0.10516728709141414,0.030076468895304184,0.20795569757018428,-0.0024681330348054545,0.3524506787459056
2020,16,2020_16_NYG_BAL,2020-12-27,BAL,NYG,27.0,13.0,1,14.0,14,28.785714285714285,20.5,8.285714285714286,0.6428571428571429,40.333333333333336,24.33333333333333,16.0,1.0,14,17.428571428571427,22.214285714285715,-4.785714285714286,0.3571428571428571,10.0,19.33333333333333,-9.333333333333334,0.3333333333333333,11.357142857142858,-1.7142857142857153,13.071428571428571,0.2857142857142857,30.333333333333336,5.0,25.333333333333336,0.6666666666666667,0.08910725065761393,-0.03727609309567114,0.3179951012134552,0.0823390781879425,-0.057690771600771004,0.025785194414040653,-0.15987992907563844,0.021675962954759598,0.14679802225838495,-0.0630612875097118,0.4778750302890936,0.06066311523318291
2020,16,2020_16_CIN_HOU,2020-12-27,HOU,CIN,31.0,37.0,0,-6.0,14,22.5,27.571428571428573,-5.071428571428571,0.2857142857142857,15.666666666666666,29.666666666666668,-14.0,0.0,14,19.357142857142858,25.357142857142858,-6.0,0.2142857142857142,13.666666666666666,22.0,-8.333333333333334,0.3333333333333333,3.1428571428571423,2.2142857142857157,0.9285714285714288,0.0714285714285714,2.0,7.666666666666668,-5.666666666666666,-0.3333333333333333,0.0782203627738906,0.14677432541779334,-0.012570487335324287,0.21184379110733667,-0.05588124731312628,0.06250103683730888,-0.20604268461465836,-0.06145841907709837,0.13410161008701688,0.08427328858048445,0.19347219727933407,0.273302210184435
