season,week,team,off_epa_per_play_before,def_epa_allowed_per_play_before,last3_off_epa_per_play,last3_def_epa_allowed_per_play
2021,3,ARI,0.15268207159568006,-0.07488501456476027,0.1507910043001175,-0.06652585417032242
2021,4,ARI,0.1739329792442122,-0.10322735296986091,0.17256159087022147,-0.09678250551223755
2021,5,ARI,0.21043991320060962,-0.07506543870956178,0.21284749110539755,0.014910849742591381
2021,6,ARI,0.1709269704848435,-0.09378923863843323,0.1699935020878911,-0.10721253075947364
2021,7,ARI,0.1799391123059492,-0.12030649445747417,0.17254954297095537,-0.144863766618073
2021,8,ARI,0.17359386561725634,-0.16039939788450677,0.11621119795988004,-0.3012935072183609
2021,9,ARI,0.1602699264796169,-0.12458501431186503,0.13700026522080103,-0.215121957163016
2021,10,ARI,0.1701167424519857,-0.12353115855987662,0.14405100295941034,-0.16316720098257065
2021,11,ARI,0.1070019065480922,-0.10897434459013097,-0.09457179655631383,-0.00863191702713569
2021,13,ARI,0.11497795818209985,-0.1094959622612519,-0.051289767026901245,-0.07555304436633985
2021,14,ARI,0.1154049392740456,-0.11535956784777882,-0.09253011892239253,-0.09382153519739707
2021,15,ARI,0.0995779690049848,-0.09247070467608402,0.08031834413607915,-0.022325714429219563
2021,16,ARI,0.07478485781099097,-0.08210013022271147,-0.04910209526618322,0.03285766144593557
2021,17,ARI,0.07376796289817573,-0.071635467160808,-0.06971191863218944,0.11314219981431961
2021,18,ARI,0.07974274708674504,-0.06217892374170577,0.004593471686045329,0.06918541093667348
2021,19,ARI,0.07309946567892171,-0.04885138907083651,0.06634989318748315,0.11325983206431071
2022,1,ARI,0.0,0.0,0.0,0.0
2022,2,ARI,0.007048833183944225,0.4219490109067975,0.007048833183944225,0.42194899916648865
2022,3,ARI,0.020643858446015254,0.18084200160709893,0.01928435591980815,0.17096056789159775
2022,4,ARI,-1.1947419908311633e-05,0.19183762310541164,0.0006117767964800199,0.18849870562553406
2022,5,ARI,-0.014229930708432767,0.037433136739003815,-0.022162745396296184,-0.1089243193467458
2022,6,ARI,0.007237435711754693,0.06255617890341697,0.0010363322993119557,-0.034718031684557595
2022,7,ARI,-0.027443246332509334,0.016018121023364053,-0.0544821930428346,-0.17277057468891144
2022,8,ARI,-0.006279617790284195,0.018512296787786594,0.013693906366825104,-0.005562596023082733
2022,9,ARI,-0.014364602302741326,0.017394017885388503,-0.043741961320241295,-0.04964659735560417
2022,10,ARI,-0.0279254943945626,0.025993198631084072,-0.026933496197064716,0.04349531357487043
2022,11,ARI,-0.020861066237981316,0.004989659174894676,-0.058715773125489555,-0.03232128545641899
2022,12,ARI,-0.03438876864148948,0.03470352015544459,-0.0900801345705986,0.08817265182733536
2022,14,ARI,-0.027190790849300487,0.037666038420768315,-0.019772193084160488,0.08159045378367107
2022,15,ARI,-0.05466859348695286,0.03635020238093779,-0.16307871912916502,0.15305419328312078
2022,16,ARI,-0.07043423336763112,0.02988534737075841,-0.2095022089779377,0.012652687107523283
2022,17,ARI,-0.08223462104797363,0.019376062102718982,-0.3075099488099416,-0.04313725295166174
2022,18,ARI,-0.07584048146407536,0.013541099426147339,-0.1738215759396553,-0.07514436915516853
2023,1,ARI,0.0,0.0,0.0,0.0
2023,2,ARI,-0.35205111010321255,-0.2941835256723257,-0.35205110907554626,-0.29418352246284485
2023,3,ARI,-0.08041060471735081,-0.03198362841750636,-0.08709029108285904,-0.035897061228752136
2023,4,ARI,0.011746145958124204,0.002092499663864357,0.014827852447827658,-0.0032425460716088614
2023,5,ARI,0.04354243278503418,0.10059335989545481,0.17350099980831146,0.26161561037103337
2023,6,ARI,-0.021394909431637337,0.07904225304013207,0.015939056873321533,0.19007174825916687
2023,7,ARI,-0.06829761618844216,0.0873460647073074,-0.1442060867945353,0.21604595612734556
2023,8,ARI,-0.08969771420514142,0.07904686231291697,-0.25720923642317456,0.05638132896274328
2023,9,ARI,-0.10441755870031932,0.07366825285412017,-0.22318301598230997,0.06482898568113644
2023,10,ARI,-0.16528112991996433,0.055175867645582674,-0.40404215455055237,-0.00782382364074389
2023,11,ARI,-0.1494141372979856,0.046333393580477,-0.33350769911582273,-0.025540327032407124
2023,12,ARI,-0.14128224220787539,0.03704537466062722,-0.2882391734359165,-0.05420043816169103
2023,13,ARI,-0.14102907840723583,0.06253922557707117,-0.06627470487728715,0.08340931435426076
2023,15,ARI,-0.12754414940119688,0.05188584442875811,-0.05243021249771118,0.06325508902470271
2023,16,ARI,-0.11652440038220636,0.07360846787453783,-0.032190806310003005,0.22297547260920206
2023,17,ARI,-0.11916735249180947,0.07664718789227669,-0.03853577538393438,0.15019328892230988
2023,18,ARI,-0.0922222023238679,0.08378710175328864,0.03403877552288274,0.25676395992438
2024,1,ARI,0.0,0.0,0.0,0.0
2024,2,ARI,0.06333499749501546,0.2220843465704667,0.06333499401807785,0.22208434343338013
2024,3,ARI,0.2074061065423684,-0.009352115316128512,0.20508236810564995,-0.020478874444961548
2024,4,ARI,0.07238892146519252,0.011063262394496372,0.05725312978029251,0.0012739400068918865
2024,5,ARI,0.032909235729168415,0.12429165938263567,0.007404630382855733,0.06580858429272969
2024,6,ARI,0.05047738098355726,0.09010252609751583,-0.06701414535442989,0.13956600055098534
2024,7,ARI,0.022497799507407254,0.12576628496302641,-0.029053092002868652,0.22005721554160118
2024,8,ARI,0.024288607484447566,0.1147667734246505,0.011654398093620935,0.09798381105065346
2024,9,ARI,0.058645244257642296,0.12474462086569049,0.06334277366598447,0.17619862904151282
2024,10,ARI,0.044490322586177855,0.0820348906935307,0.08168548718094826,0.004755936563014984
2024,12,ARI,0.07685041094159746,0.0609781982421875,0.19472334533929825,-0.06414865454037984
2024,13,ARI,0.053526811538987855,0.050071861311706184,0.040274811287721,-0.15026063720385233
2024,14,ARI,0.051692778413945976,0.04217688329213322,0.07561877866586049,-0.09617781639099121
2024,15,ARI,0.04192252824328247,0.05085365727262677,-0.07180843750635783,0.007990553975105286
2024,16,ARI,0.05267646054187453,0.05049190250053225,0.05096101760864258,0.04468520979086558
2024,17,ARI,0.060598586763044866,0.06430268812809747,0.09322794775168101,0.1487714946269989
2024,18,ARI,0.05526758619576446,0.05905157718400429,0.11260110015670459,0.08671474332610767
2025,1,ARI,0.0,0.0,0.0,0.0
2025,2,ARI,0.0439891658845495,-0.041653981849328794,0.043989166617393494,-0.04165398329496384
2025,3,ARI,0.08011916831687645,-0.029070281982421876,0.08550023287534714,-0.029957596212625504
2025,4,ARI,0.04619937719300736,-0.036741484665289155,0.05332006514072418,-0.0383984719713529
2025,5,ARI,0.011622269274824756,-0.014848670108610813,0.011555773516496023,-0.006088227033615112
2025,6,ARI,-0.00670042355855306,-0.019531940691398852,-0.055536443988482155,-0.013395956406990686
2025,7,ARI,0.011570239711452174,0.004965226267285915,-0.02189865956703822,0.054805297404527664
2025,9,ARI,0.001423202861439098,0.018340402542183932,-0.012201135357220968,0.07558816795547803
2025,10,ARI,0.015438273223209571,0.0018337950763474423,0.050327750543753304,0.051938533782958984
2025,11,ARI,-0.013589870578494808,0.008814005543002122,-0.049930875500043236,0.02673205981651942
2025,12,ARI,-0.005160883389986479,0.023861460166402382,-0.012039578209320704,0.05125332375367483
2025,13,ARI,-0.02000406491198159,0.004767058489916919,-0.09879745667179425,0.02560228854417801
2025,14,ARI,-0.020485011675885616,0.009061959054734971,-0.03726467924813429,0.02171171580751737
2025,15,ARI,-0.02346497753012701,0.04412282243066905,-0.07837311861415704,0.10416784261663754
2025,16,ARI,-0.020967893883111578,0.0586377952901108,-0.02536252389351527,0.24963001782695451
2025,17,ARI,-0.019999136229458862,0.058202874855917006,-0.018007538902262848,0.24663016200065613
2025,18,ARI,-0.02134332647519761,0.07824610986080266,-0.012524780817329884,0.21385757128397623
2018,1,ATL,0.0,0.0,0.0,0.0
2018,2,ATL,-0.2209353520320012,-0.08164934813976288,-0.22093534469604492,-0.08164934813976288
2018,3,ATL,-0.011001998901367188,0.024035113726475443,-0.002254769206047058,0.02322215586900711
2018,4,ATL,0.07119515121624034,0.13053921955387768,0.07837413251399994,0.11925341188907623
2018,5,ATL,0.1142207360550349,0.1626675504467863,0.22990754743417105,0.2329781949520111
2018,6,ATL,0.07330182314657205,0.18158257224343038,0.1329020087917646,0.28100549181302387
2018,7,ATL,0.09938649613727894,0.1903608870566953,0.13003556181987128,0.2560143719116847
2018,9,ATL,0.10580543960843768,0.18300962552460853,0.1009902333219846,0.21546212335427603
2018,10,ATL,0.14054107666015625,0.15968381328912248,0.25375068187713623,0.12244457006454468
2018,11,ATL,0.12318035680004674,0.1766475550110185,0.17721233144402504,0.1639219969511032
